,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
674,BMW Seria 5 520d,11350,BMW,Seria 5,2013,233 470 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
675,Ford Focus 1.6 TI-VCT Champions Edition,7550,Ford,Focus,2011,140 000 km,Benzina,125 CP,1 596 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
676,Skoda Fabia 1.2 TSI Ambition,8550,Skoda,Fabia,2017,150 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
677,Renault Megane 1.6 16V 100 J'taime,6990,Renault,Megane,2013,154 000 km,Benzina,100 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
678,Dacia Duster dCi 110 4WD Prestige,10990,Dacia,Duster,2014,196 701 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
679,Volvo S60 D5 Summum,10450,Volvo,S60,2010,145 564 km,Diesel,215 CP,2 400 cm3,Fata,,Automata,Sedan,,,Da
680,Mazda CX-5,10950,Mazda,CX-5,2015,186 283 km,Diesel,150 CP,2 191 cm3,4x4 (manual),,Manuala,SUV,,,Da
681,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
682,Volvo V40 D3 Aut. Summum,11950,Volvo,V40,2012,130 268 km,Diesel,150 CP,1 984 cm3,Fata,,Automata,Combi,,,Da
683,Audi A3 Sportback 2.0 TDI quattro Ambition,11950,Audi,A3,2015,190 332 km,Diesel,150 CP,1 968 cm3,4x4 (manual),,Manuala,Compacta,,,Da
684,Mitsubishi ASX 1.8 DI-D 4WD Instyle,10499,Mitsubishi,ASX,2015,166 000 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,
685,Jaguar I-Pace SE,44990,Jaguar,I-Pace,2019,43 077 km,Electric,400 CP,,4x4 (automat),,Automata,SUV,Romania,,
686,Volkswagen Caddy,29900,Volkswagen,Caddy,2023,3 000 km,Benzina,114 CP,1 498 cm3,Fata,Euro 6d,Manuala,Monovolum,Germania,,Da
687,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
688,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
689,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
690,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
691,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
692,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
693,Peugeot 407 SW HDi 140 Business Line,3600,Peugeot,407,2009,270 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,Combi,,,Da
694,Mercedes-Benz S ver-580-4matic-l-9g--tronic,189998,Mercedes-Benz,S,2023,50 km,Benzina,551 CP,3 982 cm3,4x4 (manual),,Automata,Sedan,Germania,Da,Da
695,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
696,Dacia Logan 1.2 Ambiance,7200,Dacia,Logan,2017,107 000 km,Benzina,73 CP,1 149 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
697,BMW Seria 3,12750,BMW,Seria 3,2012,147 324 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,Coupe,,,Da
698,Volkswagen Golf 2.0 BlueTDI DSG Highline,9900,Volkswagen,Golf,2014,143 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Franta,,Da
699,Porsche Cayenne Turbo,101999,Porsche,Cayenne,2019,79 672 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
700,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
701,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
702,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
703,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
704,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
705,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
706,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
707,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
708,Renault Kadjar Energy dCi 110 EDC COLLECTION,13390,Renault,Kadjar,2016,179 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,Da,Da
709,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
710,Volkswagen Golf 2.0 BlueTDI DSG Highline,9900,Volkswagen,Golf,2014,143 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Franta,,Da
711,Ford Fiesta,5750,Ford,Fiesta,2017,151 000 km,Diesel,75 CP,1 498 cm3,Fata,,Manuala,Monovolum,,,
712,Audi A3 Sportback 2.0 TDI quattro Ambition,11950,Audi,A3,2015,190 332 km,Diesel,150 CP,1 968 cm3,4x4 (manual),,Manuala,Compacta,,,Da
713,Mitsubishi ASX 1.8 DI-D 4WD Instyle,10499,Mitsubishi,ASX,2015,166 000 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,
714,Jaguar I-Pace SE,44990,Jaguar,I-Pace,2019,43 077 km,Electric,400 CP,,4x4 (automat),,Automata,SUV,Romania,,
715,Audi A4 2.0 TDI quattro S tronic Sport,21955,Audi,A4,2019,172 445 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
716,Audi A4 Avant 2.0 TDI Multitronic,9200,Audi,A4,2013,245 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
717,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
718,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
719,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
720,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
721,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
722,Volkswagen Polo,7900,Volkswagen,Polo,2014,129 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
723,Peugeot 407 SW HDi 140 Business Line,3600,Peugeot,407,2009,270 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,Combi,,,Da
724,BMW X1,12490,BMW,X1,2014,219 000 km,Diesel,183 CP,1 995 cm3,4x4 (automat),Euro 5b,Automata,SUV,Germania,,Da
725,Renault Kadjar Energy dCi 110 EDC COLLECTION,13390,Renault,Kadjar,2016,179 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,Da,Da
726,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
727,Ford Fiesta,5750,Ford,Fiesta,2017,151 000 km,Diesel,75 CP,1 498 cm3,Fata,,Manuala,Monovolum,,,
728,Volvo V40 D3 Aut. Summum,11950,Volvo,V40,2012,130 268 km,Diesel,150 CP,1 984 cm3,Fata,,Automata,Combi,,,Da
729,Audi A3 Sportback 2.0 TDI quattro Ambition,11950,Audi,A3,2015,190 332 km,Diesel,150 CP,1 968 cm3,4x4 (manual),,Manuala,Compacta,,,Da
730,Honda Civic,11950,Honda,Civic,2016,179 675 km,Diesel,120 CP,1 597 cm3,Fata,,Manuala,Compacta,,,Da
731,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
732,Dacia Logan 0.9 TCe GPL SL PLUS,9100,Dacia,Logan,2019,100 300 km,Benzina + GPL,90 CP,898 cm3,,,Manuala,Sedan,,,
733,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
734,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
735,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
736,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
737,Volkswagen Polo,7900,Volkswagen,Polo,2014,129 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
738,Volkswagen Golf 1.2 TSI BlueMotion Technology Comfortline,7400,Volkswagen,Golf,2013,207 646 km,Benzina,105 CP,1 197 cm3,,,Manuala,Combi,,,
739,Mercedes-Benz S ver-580-4matic-l-9g--tronic,189998,Mercedes-Benz,S,2023,50 km,Benzina,551 CP,3 982 cm3,4x4 (manual),,Automata,Sedan,Germania,Da,Da
740,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
741,Audi A3 Sportback 2.0 TDI quattro Ambition,11950,Audi,A3,2015,190 332 km,Diesel,150 CP,1 968 cm3,4x4 (manual),,Manuala,Compacta,,,Da
742,Mitsubishi ASX,9450,Mitsubishi,ASX,2013,199 535 km,Diesel,149 CP,2 268 cm3,4x4 (automat),,Automata,SUV,,,Da
743,Porsche Cayenne Turbo,101999,Porsche,Cayenne,2019,79 672 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
744,Jaguar I-Pace SE,44990,Jaguar,I-Pace,2019,43 077 km,Electric,400 CP,,4x4 (automat),,Automata,SUV,Romania,,
745,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
746,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
747,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
748,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
749,Volkswagen Polo,7900,Volkswagen,Polo,2014,129 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
750,Peugeot 407 SW HDi 140 Business Line,3600,Peugeot,407,2009,270 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,Combi,,,Da
751,Volkswagen Golf 1.2 TSI BlueMotion Technology Comfortline,7400,Volkswagen,Golf,2013,207 646 km,Benzina,105 CP,1 197 cm3,,,Manuala,Combi,,,
752,BMW X1,12490,BMW,X1,2014,219 000 km,Diesel,183 CP,1 995 cm3,4x4 (automat),Euro 5b,Automata,SUV,Germania,,Da
753,Mercedes-Benz S ver-580-4matic-l-9g--tronic,189998,Mercedes-Benz,S,2023,50 km,Benzina,551 CP,3 982 cm3,4x4 (manual),,Automata,Sedan,Germania,Da,Da
754,Dacia Logan 1.2 Ambiance,7200,Dacia,Logan,2017,107 000 km,Benzina,73 CP,1 149 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
755,BMW Seria 3,12750,BMW,Seria 3,2012,147 324 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,Coupe,,,Da
756,Volkswagen Golf 2.0 BlueTDI DSG Highline,9900,Volkswagen,Golf,2014,143 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Franta,,Da
757,Audi A3 Sportback 2.0 TDI quattro Ambition,11950,Audi,A3,2015,190 332 km,Diesel,150 CP,1 968 cm3,4x4 (manual),,Manuala,Compacta,,,Da
758,Mitsubishi ASX,9450,Mitsubishi,ASX,2013,199 535 km,Diesel,149 CP,2 268 cm3,4x4 (automat),,Automata,SUV,,,Da
759,Mitsubishi ASX 1.8 DI-D 4WD Instyle,10499,Mitsubishi,ASX,2015,166 000 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,
760,Honda Civic,11950,Honda,Civic,2016,179 675 km,Diesel,120 CP,1 597 cm3,Fata,,Manuala,Compacta,,,Da
761,Porsche Cayenne Turbo,101999,Porsche,Cayenne,2019,79 672 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
762,Volkswagen Caddy,29900,Volkswagen,Caddy,2023,3 000 km,Benzina,114 CP,1 498 cm3,Fata,Euro 6d,Manuala,Monovolum,Germania,,Da
763,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
764,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
765,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
766,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
767,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
768,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
769,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
770,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
771,Renault Kadjar Energy dCi 110 EDC COLLECTION,13390,Renault,Kadjar,2016,179 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Franta,Da,Da
772,Mazda MX-5 RF G160 Revolution Top,24500,Mazda,MX-5,2017,41 500 km,Benzina,160 CP,1 998 cm3,Spate,Euro 6,Manuala,Cabrio,Germania,Da,Da
773,Peugeot 308,4650,Peugeot,308,2010,192 500 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Manuala,Cabrio,Franta,,Da
774,Skoda Octavia,6000,Skoda,Octavia,2010,142 000 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Sedan,Romania,,
775,Dacia Logan 1.2 Ambiance,7200,Dacia,Logan,2017,107 000 km,Benzina,73 CP,1 149 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
776,BMW Seria 3,12750,BMW,Seria 3,2012,147 324 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,Coupe,,,Da
777,Volvo V40 D3 Aut. Summum,11950,Volvo,V40,2012,130 268 km,Diesel,150 CP,1 984 cm3,Fata,,Automata,Combi,,,Da
778,Honda Civic,11950,Honda,Civic,2016,179 675 km,Diesel,120 CP,1 597 cm3,Fata,,Manuala,Compacta,,,Da
779,Porsche Cayenne Turbo,101999,Porsche,Cayenne,2019,79 672 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
780,Audi A4 Avant 2.0 TDI Multitronic,9200,Audi,A4,2013,245 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
781,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
782,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
783,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
784,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
785,Mazda MX-5 RF G160 Revolution Top,24500,Mazda,MX-5,2017,41 500 km,Benzina,160 CP,1 998 cm3,Spate,Euro 6,Manuala,Cabrio,Germania,Da,Da
786,Peugeot 308,4650,Peugeot,308,2010,192 500 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Manuala,Cabrio,Franta,,Da
787,BMW Seria 3,12750,BMW,Seria 3,2012,147 324 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,Coupe,,,Da
788,Ford Fiesta,5750,Ford,Fiesta,2017,151 000 km,Diesel,75 CP,1 498 cm3,Fata,,Manuala,Monovolum,,,
789,Honda Civic,11950,Honda,Civic,2016,179 675 km,Diesel,120 CP,1 597 cm3,Fata,,Manuala,Compacta,,,Da
790,Volkswagen Caddy,29900,Volkswagen,Caddy,2023,3 000 km,Benzina,114 CP,1 498 cm3,Fata,Euro 6d,Manuala,Monovolum,Germania,,Da
791,Audi A4 2.0 TDI quattro S tronic Sport,21955,Audi,A4,2019,172 445 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
792,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
793,Renault Scenic,2680,Renault,Scenic,2006,198 000 km,Diesel,120 CP,1 870 cm3,,,Manuala,Monovolum,,,
794,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
795,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
796,Mitsubishi Outlander 2.0 DI-D 4WD Inform,4950,Mitsubishi,Outlander,2009,270 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,SUV,,,
797,Mazda MX-5 RF G160 Revolution Top,24500,Mazda,MX-5,2017,41 500 km,Benzina,160 CP,1 998 cm3,Spate,Euro 6,Manuala,Cabrio,Germania,Da,Da
798,Peugeot 308,4650,Peugeot,308,2010,192 500 km,Diesel,112 CP,1 560 cm3,Fata,Euro 5,Manuala,Cabrio,Franta,,Da
799,Renault Trafic 2.0 dCi 115 L2H1,6450,Renault,Trafic,2011,282 000 km,Diesel,114 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,Franta,,Da
800,Mini Cooper S,11700,Mini,Cooper S,2015,170 000 km,Diesel,170 CP,1 995 cm3,Fata,Euro 6,Automata,Masina mica,Franta,,Da
801,Skoda Octavia,6000,Skoda,Octavia,2010,142 000 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Sedan,Romania,,
802,Dacia Logan 1.0 SCe Acces,8850,Dacia,Logan,2020,69 895 km,Benzina,73 CP,998 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
803,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
804,Dacia Logan 1.2 Ambiance,7200,Dacia,Logan,2017,107 000 km,Benzina,73 CP,1 149 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
805,Volvo V40 D3 Aut. Summum,11950,Volvo,V40,2012,130 268 km,Diesel,150 CP,1 984 cm3,Fata,,Automata,Combi,,,Da
806,Audi A3 Sportback 2.0 TDI quattro Ambition,11950,Audi,A3,2015,190 332 km,Diesel,150 CP,1 968 cm3,4x4 (manual),,Manuala,Compacta,,,Da
807,Honda Civic,11950,Honda,Civic,2016,179 675 km,Diesel,120 CP,1 597 cm3,Fata,,Manuala,Compacta,,,Da
808,Porsche Cayenne Turbo,101999,Porsche,Cayenne,2019,79 672 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
809,Volkswagen Caddy,29900,Volkswagen,Caddy,2023,3 000 km,Benzina,114 CP,1 498 cm3,Fata,Euro 6d,Manuala,Monovolum,Germania,,Da
810,Audi A4 2.0 TDI quattro S tronic Sport,21955,Audi,A4,2019,172 445 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
811,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
812,Dacia Logan 0.9 TCe GPL SL PLUS,9100,Dacia,Logan,2019,100 300 km,Benzina + GPL,90 CP,898 cm3,,,Manuala,Sedan,,,
813,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
814,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
815,Dacia Logan 1.5 75CP Laureate,7700,Dacia,Logan,2017,81 000 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
816,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
817,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
818,BMW Seria 3,12799,BMW,Seria 3,2013,219 600 km,Benzina,184 CP,1 998 cm3,,,Automata,Sedan,,,
819,BMW X1 xDrive18d,9650,BMW,X1,2011,165 989 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Belgia,Da,Da
820,Mazda MX-5 RF G160 Revolution Top,24500,Mazda,MX-5,2017,41 500 km,Benzina,160 CP,1 998 cm3,Spate,Euro 6,Manuala,Cabrio,Germania,Da,Da
821,Skoda Octavia,6000,Skoda,Octavia,2010,142 000 km,Benzina,105 CP,1 197 cm3,Fata,Euro 5,Manuala,Sedan,Romania,,
822,BMW Seria 3,12750,BMW,Seria 3,2012,147 324 km,Diesel,184 CP,1 995 cm3,4x4 (automat),,Automata,Coupe,,,Da
823,Volkswagen Golf 2.0 BlueTDI DSG Highline,9900,Volkswagen,Golf,2014,143 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Franta,,Da
824,Volvo V40 D3 Aut. Summum,11950,Volvo,V40,2012,130 268 km,Diesel,150 CP,1 984 cm3,Fata,,Automata,Combi,,,Da
825,Mitsubishi ASX 1.8 DI-D 4WD Instyle,10499,Mitsubishi,ASX,2015,166 000 km,Diesel,150 CP,1 798 cm3,4x4 (manual),,Manuala,SUV,,,
826,Porsche Cayenne Turbo,101999,Porsche,Cayenne,2019,79 672 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
827,Volkswagen Caddy,29900,Volkswagen,Caddy,2023,3 000 km,Benzina,114 CP,1 498 cm3,Fata,Euro 6d,Manuala,Monovolum,Germania,,Da
828,Dacia Logan 0.9 TCe GPL SL PLUS,9100,Dacia,Logan,2019,100 300 km,Benzina + GPL,90 CP,898 cm3,,,Manuala,Sedan,,,
829,Volkswagen Polo,4990,Volkswagen,Polo,1989,232 540 km,Benzina,75 CP,1 272 cm3,Fata,,Manuala,Coupe,,,
830,Dacia Duster 1.6 16V 105 4x4 Prestige,7799,Dacia,Duster,2012,257 000 km,Benzina,105 CP,1 598 cm3,4x4 (manual),Euro 5,Manuala,SUV,Germania,,Da
831,Mazda MX-5 RF G160 Revolution Top,24500,Mazda,MX-5,2017,41 500 km,Benzina,160 CP,1 998 cm3,Spate,Euro 6,Manuala,Cabrio,Germania,Da,Da
832,Renault Trafic 2.0 dCi 115 L2H1,6450,Renault,Trafic,2011,282 000 km,Diesel,114 CP,1 995 cm3,Fata,Euro 5,Manuala,Monovolum,Franta,,Da
833,BMW Seria 1,10450,BMW,Seria 1,2014,125 946 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Compacta,,,Da
834,Dacia Logan 1.2 Ambiance,7200,Dacia,Logan,2017,107 000 km,Benzina,73 CP,1 149 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
835,Volkswagen Golf 2.0 BlueTDI DSG Highline,9900,Volkswagen,Golf,2014,143 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Franta,,Da
836,Volvo V40 D3 Aut. Summum,11950,Volvo,V40,2012,130 268 km,Diesel,150 CP,1 984 cm3,Fata,,Automata,Combi,,,Da
837,Mitsubishi ASX,9450,Mitsubishi,ASX,2013,199 535 km,Diesel,149 CP,2 268 cm3,4x4 (automat),,Automata,SUV,,,Da
838,Jaguar I-Pace SE,44990,Jaguar,I-Pace,2019,43 077 km,Electric,400 CP,,4x4 (automat),,Automata,SUV,Romania,,
839,Volkswagen Caddy,29900,Volkswagen,Caddy,2023,3 000 km,Benzina,114 CP,1 498 cm3,Fata,Euro 6d,Manuala,Monovolum,Germania,,Da
840,Tesla Model S Maximale Reichweite,25990,Tesla,Model S,2014,193 000 km,Electric,422 CP,,Spate,Euro 6,Automata,Sedan,Olanda,Da,Da
841,Opel Corsa 1.4i Cosmo,4989,Opel,Corsa,2013,100 000 km,Benzina,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
842,Kia Ceed,3800,Kia,Ceed,2009,216 000 km,Diesel,140 CP,2 000 cm3,,,Manuala,Masina mica,,,
843,Renault Kangoo 1.5 dCi 90 Expression,3990,Renault,Kangoo,2010,234 111 km,Diesel,90 CP,1 461 cm3,Fata,Euro 4,Manuala,Monovolum,Germania,,Da
