,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
164,BMW Seria 3 320d DPF Aut. Edition Fleet,6500,BMW,Seria 3,2006,277 000 km,Diesel,163 CP,1 995 cm3,,,Automata,Sedan,,,
165,Audi A5,22390,Audi,A5,2017,238 000 km,Diesel,190 CP,1 968 cm3,,,Manuala,Sedan,,,
166,Mercedes-Benz GLA 220 d 4MATIC Aut.,18250,Mercedes-Benz,GLA,2014,121 805 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,Da
167,Mitsubishi Colt 1.1 ClearTec Edition,2800,Mitsubishi,Colt,2012,126 000 km,Benzina,75 CP,1 124 cm3,Fata,,Manuala,Compacta,,,
168,Toyota Land Cruiser,7700,Toyota,Land Cruiser,1991,195 000 km,Diesel,90 CP,2 400 cm3,4x4 (manual),,Manuala,SUV,Franta,Da,Da
169,Volkswagen Golf Alltrack 2.0 TDI DSG 4Motion,19900,Volkswagen,Golf,2018,113 000 km,Diesel,184 CP,1 968 cm3,,,Automata,Combi,,,
170,Skoda Octavia,32352,Skoda,Octavia,2021,44 849 km,Hibrid,150 CP,1 395 cm3,,,Automata,Combi,,,
171,BMW Seria 4 430d AT M Sport,30800,BMW,Seria 4,2016,80 000 km,Diesel,258 CP,2 993 cm3,Spate,Euro 6,Automata,Coupe,Germania,Da,Da
172,BMW Seria 3 320d Touring Aut.,10300,BMW,Seria 3,2013,284 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
173,Honda Civic 1.8 i-VTEC MT Sport,13990,Honda,Civic,2015,74 165 km,Benzina,142 CP,1 798 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
174,Chevrolet Corvette,36999,Chevrolet,Corvette,2009,67 000 km,Benzina,466 CP,6 162 cm3,,Euro 4,Automata,Coupe,Statele Unite ale Americii,,Da
175,BMW Seria 5 530d Gran Turismo,12500,BMW,Seria 5,2011,288 000 km,Diesel,245 CP,2 993 cm3,Spate,Euro 5,Automata,Sedan,,,
176,BMW X5 xDrive40d,31000,BMW,X5,2015,143 400 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
177,Volkswagen Golf 1.4 TSI Highline,5350,Volkswagen,Golf,2010,214 000 km,Benzina,122 CP,1 390 cm3,,,Manuala,Compacta,,,
178,Mitsubishi Colt 1.1 ClearTec Edition,2800,Mitsubishi,Colt,2012,126 000 km,Benzina,75 CP,1 124 cm3,Fata,,Manuala,Compacta,,,
179,Toyota Land Cruiser,7700,Toyota,Land Cruiser,1991,195 000 km,Diesel,90 CP,2 400 cm3,4x4 (manual),,Manuala,SUV,Franta,Da,Da
180,Skoda Octavia,7450,Skoda,Octavia,2014,153 000 km,Benzina,86 CP,1 197 cm3,Fata,,Manuala,Sedan,Romania,,
181,Volkswagen Golf Alltrack 2.0 TDI DSG 4Motion,19900,Volkswagen,Golf,2018,113 000 km,Diesel,184 CP,1 968 cm3,,,Automata,Combi,,,
182,Toyota Hilux 4x4 Double Cab,8900,Toyota,Hilux,2009,451 000 km,Diesel,144 CP,2 494 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
183,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
184,Dacia Lodgy 1.5 dCi 90 CP Ambiance,4700,Dacia,Lodgy,2016,420 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
185,Dacia Sandero 1.2 16V,3100,Dacia,Sandero,2010,108 850 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
186,Citroën C-Elysée,5500,Citroën,C-Elysée,2016,218 921 km,Diesel,99 CP,1 560 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
187,Audi Q3 2.0 40 TFSI S tronic quattro S Line,28600,Audi,Q3,2021,36 000 km,Benzina,190 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
188,Toyota Hilux 4x4 Cabina Dubla Comfort,15900,Toyota,Hilux,2014,270 000 km,Diesel,144 CP,2 494 cm3,,Euro 5,Manuala,SUV,,,
189,Skoda Octavia Combi Diesel 2.0 TDI DSG Ambition,21652,Skoda,Octavia,2020,86 665 km,Diesel,149 CP,1 968 cm3,Fata,,Automata,Combi,,,
190,Dacia Lodgy 1.5 dCi 90 CP Ambiance,9200,Dacia,Lodgy,2016,118 820 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
191,BMW Seria 4 430d AT M Sport,30800,BMW,Seria 4,2016,80 000 km,Diesel,258 CP,2 993 cm3,Spate,Euro 6,Automata,Coupe,Germania,Da,Da
192,BMW Seria 3 320d Touring Aut.,10300,BMW,Seria 3,2013,284 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
193,Chevrolet Corvette,36999,Chevrolet,Corvette,2009,67 000 km,Benzina,466 CP,6 162 cm3,,Euro 4,Automata,Coupe,Statele Unite ale Americii,,Da
194,Skoda Fabia 1.2 HTP Active,3300,Skoda,Fabia,2008,129 100 km,Benzina,69 CP,1 198 cm3,Fata,,Manuala,Compacta,,,
195,Toyota Yaris 1.5 VVT-i HSD Sol,10800,Toyota,Yaris,2016,75 083 km,Hibrid,75 CP,1 497 cm3,,,Automata,Masina de oras,,,
196,Skoda Octavia 1.9 TDI Business DSG,5600,Skoda,Octavia,2010,299 000 km,Diesel,105 CP,1 896 cm3,,,Automata,Sedan,,,
197,Dodge RAM,34750,Dodge,RAM,2016,116 587 km,Diesel,245 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
198,BMW X5 xDrive40d,31000,BMW,X5,2015,143 400 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
199,Audi A5,22390,Audi,A5,2017,238 000 km,Diesel,190 CP,1 968 cm3,,,Manuala,Sedan,,,
200,Mercedes-Benz GLA 220 d 4MATIC Aut.,18250,Mercedes-Benz,GLA,2014,121 805 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,Da
201,BMW Seria 7 730d xDrive,54900,BMW,Seria 7,2020,191 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
202,Volkswagen Passat,7990,Volkswagen,Passat,2012,180 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Sedan,Germania,Da,
203,Mercedes-Benz C 300 de 9G-TRONIC AMG Line,27989,Mercedes-Benz,C,2020,171 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
204,Toyota Hilux 4x4 Double Cab,8900,Toyota,Hilux,2009,451 000 km,Diesel,144 CP,2 494 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
205,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
206,Dacia Lodgy 1.5 dCi 90 CP Ambiance,4700,Dacia,Lodgy,2016,420 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
207,Citroën C-Elysée,5500,Citroën,C-Elysée,2016,218 921 km,Diesel,99 CP,1 560 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
208,Hyundai Tucson,17800,Hyundai,Tucson,2019,62 000 km,Benzina,132 CP,1 591 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
209,Ford Kuga 2.0 TDCi 4x4 Aut. Individual,10500,Ford,Kuga,2015,214 547 km,Diesel,140 CP,1 997 cm3,4x4 (manual),,Automata,SUV,,,
210,Toyota Hilux 4x4 Cabina Dubla Comfort,15900,Toyota,Hilux,2014,270 000 km,Diesel,144 CP,2 494 cm3,,Euro 5,Manuala,SUV,,,
211,Dacia Lodgy 1.5 dCi 90 CP Ambiance,9200,Dacia,Lodgy,2016,118 820 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
212,BMW Seria 4 430d AT M Sport,30800,BMW,Seria 4,2016,80 000 km,Diesel,258 CP,2 993 cm3,Spate,Euro 6,Automata,Coupe,Germania,Da,Da
213,BMW Seria 3 320d Touring Aut.,10300,BMW,Seria 3,2013,284 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
214,Honda Civic 1.8 i-VTEC MT Sport,13990,Honda,Civic,2015,74 165 km,Benzina,142 CP,1 798 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
215,Chevrolet Corvette,36999,Chevrolet,Corvette,2009,67 000 km,Benzina,466 CP,6 162 cm3,,Euro 4,Automata,Coupe,Statele Unite ale Americii,,Da
216,BMW Seria 5 530d Gran Turismo,12500,BMW,Seria 5,2011,288 000 km,Diesel,245 CP,2 993 cm3,Spate,Euro 5,Automata,Sedan,,,
217,Dacia Logan MCV 1.0 SCe Ambiance,6500,Dacia,Logan,2018,133 000 km,Benzina,73 CP,998 cm3,Fata,,Manuala,Sedan,,,
218,BMW X5 xDrive40d,31000,BMW,X5,2015,143 400 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
219,BMW Seria 3 320d DPF Aut. Edition Fleet,6500,BMW,Seria 3,2006,277 000 km,Diesel,163 CP,1 995 cm3,,,Automata,Sedan,,,
220,Mercedes-Benz GLA 220 d 4MATIC Aut.,18250,Mercedes-Benz,GLA,2014,121 805 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,Da
221,BMW Seria 7 730d xDrive,54900,BMW,Seria 7,2020,191 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
222,Mercedes-Benz C 250 T CDI DPF BlueEFFICIENCY,6950,Mercedes-Benz,C,2009,305 000 km,Diesel,204 CP,2 143 cm3,Spate,Euro 4,Manuala,Sedan,,,Da
223,Volkswagen Passat,7990,Volkswagen,Passat,2012,180 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Sedan,Germania,Da,
224,Toyota Hilux 4x4 Double Cab,8900,Toyota,Hilux,2009,451 000 km,Diesel,144 CP,2 494 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
225,Mitsubishi Lancer 1.6 Invite +,2900,Mitsubishi,Lancer,2009,151 000 km,Benzina + GPL,98 CP,1 584 cm3,Fata,,Manuala,Sedan,,,
226,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
227,Dacia Sandero 1.2 16V,3100,Dacia,Sandero,2010,108 850 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
228,Citroën C-Elysée,5500,Citroën,C-Elysée,2016,218 921 km,Diesel,99 CP,1 560 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
229,Hyundai Tucson,17800,Hyundai,Tucson,2019,62 000 km,Benzina,132 CP,1 591 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
230,Ford Kuga 2.0 TDCi 4x4 Aut. Individual,10500,Ford,Kuga,2015,214 547 km,Diesel,140 CP,1 997 cm3,4x4 (manual),,Automata,SUV,,,
231,Audi Q3 2.0 40 TFSI S tronic quattro S Line,28600,Audi,Q3,2021,36 000 km,Benzina,190 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
232,Dacia Lodgy 1.5 dCi 90 CP Ambiance,9200,Dacia,Lodgy,2016,118 820 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
233,BMW Seria 4 430d AT M Sport,30800,BMW,Seria 4,2016,80 000 km,Diesel,258 CP,2 993 cm3,Spate,Euro 6,Automata,Coupe,Germania,Da,Da
234,BMW Seria 3 320d Touring Aut.,10300,BMW,Seria 3,2013,284 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
235,Chevrolet Corvette,36999,Chevrolet,Corvette,2009,67 000 km,Benzina,466 CP,6 162 cm3,,Euro 4,Automata,Coupe,Statele Unite ale Americii,,Da
236,Skoda Fabia 1.2 HTP Active,3300,Skoda,Fabia,2008,129 100 km,Benzina,69 CP,1 198 cm3,Fata,,Manuala,Compacta,,,
237,BMW Seria 5 530d Gran Turismo,12500,BMW,Seria 5,2011,288 000 km,Diesel,245 CP,2 993 cm3,Spate,Euro 5,Automata,Sedan,,,
238,Skoda Octavia 1.9 TDI Business DSG,5600,Skoda,Octavia,2010,299 000 km,Diesel,105 CP,1 896 cm3,,,Automata,Sedan,,,
239,Dacia Logan MCV 1.0 SCe Ambiance,6500,Dacia,Logan,2018,133 000 km,Benzina,73 CP,998 cm3,Fata,,Manuala,Sedan,,,
240,Dodge RAM,34750,Dodge,RAM,2016,116 587 km,Diesel,245 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
241,Audi A5,22390,Audi,A5,2017,238 000 km,Diesel,190 CP,1 968 cm3,,,Manuala,Sedan,,,
242,BMW Seria 7 730d xDrive,54900,BMW,Seria 7,2020,191 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,
243,BMW Z4 M M40i AT,43100,BMW,Z4 M,2021,33 500 km,Benzina,340 CP,2 998 cm3,Spate,Euro 6,Automata,Cabrio,Romania,Da,Da
244,Audi A5,8350,Audi,A5,2008,308 000 km,Diesel,240 CP,2 967 cm3,,,Manuala,Coupe,,,
245,Audi Q5 40 TDI quattro S tronic sport,30950,Audi,Q5,2019,176 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
246,Skoda Octavia,29151,Skoda,Octavia,2021,32 999 km,Diesel,115 CP,1 968 cm3,,,Automata,Sedan,,,
247,Suzuki Swift 1.3 GS,3390,Suzuki,Swift,2008,202 020 km,Benzina,92 CP,1 328 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,
248,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
249,Hyundai Tucson,17800,Hyundai,Tucson,2019,62 000 km,Benzina,132 CP,1 591 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
250,Skoda Octavia Combi Diesel 2.0 TDI DSG Ambition,21652,Skoda,Octavia,2020,86 665 km,Diesel,149 CP,1 968 cm3,Fata,,Automata,Combi,,,
251,BMW Seria 4 430d AT M Sport,30800,BMW,Seria 4,2016,80 000 km,Diesel,258 CP,2 993 cm3,Spate,Euro 6,Automata,Coupe,Germania,Da,Da
252,Opel Corsa 1.7 CDTI Cosmo,5250,Opel,Corsa,2012,218 000 km,Diesel,130 CP,1 686 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
253,Mercedes-Benz CLA 220 CDI Aut.,17300,Mercedes-Benz,CLA,2015,211 042 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,Sedan,,,
254,Mercedes-Benz C 250 T CDI DPF BlueEFFICIENCY,6950,Mercedes-Benz,C,2009,305 000 km,Diesel,204 CP,2 143 cm3,Spate,Euro 4,Manuala,Sedan,,,Da
255,Toyota Hilux 4x4 Double Cab,8900,Toyota,Hilux,2009,451 000 km,Diesel,144 CP,2 494 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
256,Mitsubishi Lancer 1.6 Invite +,2900,Mitsubishi,Lancer,2009,151 000 km,Benzina + GPL,98 CP,1 584 cm3,Fata,,Manuala,Sedan,,,
257,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
258,Citroën C-Elysée,5500,Citroën,C-Elysée,2016,218 921 km,Diesel,99 CP,1 560 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
259,Ford Kuga 2.0 TDCi 4x4 Aut. Individual,10500,Ford,Kuga,2015,214 547 km,Diesel,140 CP,1 997 cm3,4x4 (manual),,Automata,SUV,,,
260,Audi Q3 2.0 40 TFSI S tronic quattro S Line,28600,Audi,Q3,2021,36 000 km,Benzina,190 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
261,Dacia Lodgy 1.5 dCi 90 CP Ambiance,9200,Dacia,Lodgy,2016,118 820 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
262,BMW Seria 3 320d Touring Aut.,10300,BMW,Seria 3,2013,284 000 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
263,Audi A5,8350,Audi,A5,2008,308 000 km,Diesel,240 CP,2 967 cm3,,,Manuala,Coupe,,,
264,Opel Astra 1.6 CDTI ECOTEC Innovation Aut.,10600,Opel,Astra,2017,128 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6c,Automata,Combi,Italia,,Da
265,Audi Q5 40 TDI quattro S tronic sport,30950,Audi,Q5,2019,176 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
266,Skoda Octavia,29151,Skoda,Octavia,2021,32 999 km,Diesel,115 CP,1 968 cm3,,,Automata,Sedan,,,
267,Mercedes-Benz CLA 220 CDI Aut.,17300,Mercedes-Benz,CLA,2015,211 042 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,Sedan,,,
268,Mercedes-Benz C 300 de 9G-TRONIC AMG Line,27989,Mercedes-Benz,C,2020,171 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
269,Mitsubishi Lancer 1.6 Invite +,2900,Mitsubishi,Lancer,2009,151 000 km,Benzina + GPL,98 CP,1 584 cm3,Fata,,Manuala,Sedan,,,
270,Volkswagen Golf,8950,Volkswagen,Golf,2016,207 445 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
271,Dacia Lodgy 1.5 dCi 90 CP Ambiance,4700,Dacia,Lodgy,2016,420 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
272,Dacia Sandero 1.2 16V,3100,Dacia,Sandero,2010,108 850 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina de oras,,,
273,Citroën C-Elysée,5500,Citroën,C-Elysée,2016,218 921 km,Diesel,99 CP,1 560 cm3,Fata,Euro 6,Manuala,Sedan,,Da,Da
274,Ford Kuga 2.0 TDCi 4x4 Aut. Individual,10500,Ford,Kuga,2015,214 547 km,Diesel,140 CP,1 997 cm3,4x4 (manual),,Automata,SUV,,,
275,Toyota Hilux 4x4 Cabina Dubla Comfort,15900,Toyota,Hilux,2014,270 000 km,Diesel,144 CP,2 494 cm3,,Euro 5,Manuala,SUV,,,
276,Dacia Lodgy 1.5 dCi 90 CP Ambiance,9200,Dacia,Lodgy,2016,118 820 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,,
277,Honda Civic 1.8 i-VTEC MT Sport,13990,Honda,Civic,2015,74 165 km,Benzina,142 CP,1 798 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
278,Skoda Octavia 1.6 TDI Elegance,5900,Skoda,Octavia,2012,278 200 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Sedan,Romania,,
279,Mercedes-Benz E 200 CDI BlueEfficiency Aut.,7300,Mercedes-Benz,E,2012,343 500 km,Diesel,136 CP,2 143 cm3,Spate,Euro 5,Automata,Combi,,,Da
280,Audi Q5 2.0 TDI Quattro S tronic Sport,23499,Audi,Q5,2017,200 000 km,Diesel,163 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Olanda,Da,
281,BMW Seria 3,15950,BMW,Seria 3,2015,120 639 km,Diesel,184 CP,1 995 cm3,Spate,,Automata,Sedan,,,Da
282,Opel Astra 1.4 Cosmo,3750,Opel,Astra,2011,278 095 km,Benzina,100 CP,1 398 cm3,Fata,,Manuala,Compacta,,,
283,Audi S5 Coupe 3.0 TFSI quattro Stronic,22000,Audi,S5,2014,135 000 km,Benzina,333 CP,2 995 cm3,4x4 (automat),,Automata,Coupe,,,
284,Audi A5,8350,Audi,A5,2008,308 000 km,Diesel,240 CP,2 967 cm3,,,Manuala,Coupe,,,
285,Volkswagen Golf 1.4 GTE Plug-In-Hybrid DSG,13499,Volkswagen,Golf,2015,206 000 km,Hibrid,150 CP,1 395 cm3,Fata,Euro 6,Automata,Compacta,Olanda,,Da
286,Audi Q5 40 TDI quattro S tronic sport,30950,Audi,Q5,2019,176 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
287,Skoda Octavia,29151,Skoda,Octavia,2021,32 999 km,Diesel,115 CP,1 968 cm3,,,Automata,Sedan,,,
288,Renault Scenic 1.5dCi Expression,4200,Renault,Scenic,2009,275 062 km,Diesel,86 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Austria,,
289,Suzuki Swift 1.3 GS,3390,Suzuki,Swift,2008,202 020 km,Benzina,92 CP,1 328 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,
290,Mercedes-Benz C 250 T CDI DPF BlueEFFICIENCY,6950,Mercedes-Benz,C,2009,305 000 km,Diesel,204 CP,2 143 cm3,Spate,Euro 4,Manuala,Sedan,,,Da
291,Volkswagen Passat,7990,Volkswagen,Passat,2012,180 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Sedan,Germania,Da,
292,Mercedes-Benz C 300 de 9G-TRONIC AMG Line,27989,Mercedes-Benz,C,2020,171 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
293,Toyota Hilux 4x4 Double Cab,8900,Toyota,Hilux,2009,451 000 km,Diesel,144 CP,2 494 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
294,Mitsubishi Lancer 1.6 Invite +,2900,Mitsubishi,Lancer,2009,151 000 km,Benzina + GPL,98 CP,1 584 cm3,Fata,,Manuala,Sedan,,,
295,Audi A3,6999,Audi,A3,2005,34 900 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Coupe,Germania,,Da
296,Ford Mustang Convertible 2.3 Eco Boost Aut.,35000,Ford,Mustang,2018,17 000 km,Benzina,290 CP,2 261 cm3,Spate,Euro 6,Automata,Cabrio,Statele Unite ale Americii,,Da
297,BMW Seria 5 530i Aut. Luxury Line,25000,BMW,Seria 5,2017,212 000 km,Benzina,252 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
298,BMW Seria 3,15950,BMW,Seria 3,2015,120 639 km,Diesel,184 CP,1 995 cm3,Spate,,Automata,Sedan,,,Da
299,Mercedes-Benz S 500 4MATIC MHEV Long Aut.,138040,Mercedes-Benz,S,2022,17 000 km,Benzina,435 CP,2 999 cm3,,Euro 6,Automata,Sedan,Germania,Da,Da
300,Opel Astra 1.4 Cosmo,3750,Opel,Astra,2011,278 095 km,Benzina,100 CP,1 398 cm3,Fata,,Manuala,Compacta,,,
301,Toyota C-HR 1.8 HSD 122 CP 4x2 CVT C-enter,17700,Toyota,C-HR,2019,129 500 km,Hibrid,98 CP,1 798 cm3,,,Automata,SUV,,,
302,Opel Corsa 1.7 CDTI Cosmo,5250,Opel,Corsa,2012,218 000 km,Diesel,130 CP,1 686 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
303,Audi A5,8350,Audi,A5,2008,308 000 km,Diesel,240 CP,2 967 cm3,,,Manuala,Coupe,,,
304,Opel Astra 1.6 CDTI ECOTEC Innovation Aut.,10600,Opel,Astra,2017,128 000 km,Diesel,136 CP,1 598 cm3,Fata,Euro 6c,Automata,Combi,Italia,,Da
305,Renault Clio Estate TCe Intens,10000,Renault,Clio,2019,149 600 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Combi,,Da,Da
306,Mercedes-Benz CLA 220 CDI Aut.,17300,Mercedes-Benz,CLA,2015,211 042 km,Diesel,170 CP,2 143 cm3,Fata,,Automata,Sedan,,,
307,Volkswagen Passat,7990,Volkswagen,Passat,2012,180 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Sedan,Germania,Da,
308,Mercedes-Benz C 300 de 9G-TRONIC AMG Line,27989,Mercedes-Benz,C,2020,171 000 km,Hibrid,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
309,Mitsubishi Lancer 1.6 Invite +,2900,Mitsubishi,Lancer,2009,151 000 km,Benzina + GPL,98 CP,1 584 cm3,Fata,,Manuala,Sedan,,,
310,Dacia Lodgy 1.5 dCi 90 CP Ambiance,4700,Dacia,Lodgy,2016,420 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,
311,Mercedes-Benz CLS 350 BlueEFFICIENCY 7G-TRONIC,17690,Mercedes-Benz,CLS,2011,257 000 km,Benzina,306 CP,3 498 cm3,,,Automata,Sedan,,,
312,Audi A3,6999,Audi,A3,2005,34 900 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Coupe,Germania,,Da
313,BMW Seria 5 530i Aut. Luxury Line,25000,BMW,Seria 5,2017,212 000 km,Benzina,252 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
314,Audi Q5 2.0 TDI Quattro S tronic Sport,23499,Audi,Q5,2017,200 000 km,Diesel,163 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Olanda,Da,
315,BMW Seria 3,15950,BMW,Seria 3,2015,120 639 km,Diesel,184 CP,1 995 cm3,Spate,,Automata,Sedan,,,Da
316,Opel Astra 1.4 Cosmo,3750,Opel,Astra,2011,278 095 km,Benzina,100 CP,1 398 cm3,Fata,,Manuala,Compacta,,,
317,Audi S5 Coupe 3.0 TFSI quattro Stronic,22000,Audi,S5,2014,135 000 km,Benzina,333 CP,2 995 cm3,4x4 (automat),,Automata,Coupe,,,
318,Toyota C-HR 1.8 HSD 122 CP 4x2 CVT C-enter,17700,Toyota,C-HR,2019,129 500 km,Hibrid,98 CP,1 798 cm3,,,Automata,SUV,,,
319,Opel Corsa 1.7 CDTI Cosmo,5250,Opel,Corsa,2012,218 000 km,Diesel,130 CP,1 686 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
320,Audi A5,8350,Audi,A5,2008,308 000 km,Diesel,240 CP,2 967 cm3,,,Manuala,Coupe,,,
321,Volkswagen Golf 1.4 GTE Plug-In-Hybrid DSG,13499,Volkswagen,Golf,2015,206 000 km,Hibrid,150 CP,1 395 cm3,Fata,Euro 6,Automata,Compacta,Olanda,,Da
322,Audi Q5 40 TDI quattro S tronic sport,30950,Audi,Q5,2019,176 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
323,Skoda Octavia,29151,Skoda,Octavia,2021,32 999 km,Diesel,115 CP,1 968 cm3,,,Automata,Sedan,,,
324,Renault Scenic 1.5dCi Expression,4200,Renault,Scenic,2009,275 062 km,Diesel,86 CP,1 461 cm3,Fata,Euro 5,Manuala,Monovolum,Austria,,
325,Renault Clio Estate TCe Intens,10000,Renault,Clio,2019,149 600 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Combi,,Da,Da
326,Suzuki Swift 1.3 GS,3390,Suzuki,Swift,2008,202 020 km,Benzina,92 CP,1 328 cm3,Fata,Euro 4,Manuala,Masina mica,Romania,,
