,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
161,Volkswagen Golf,8000,Volkswagen,Golf,2006,300 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Compacta,,,
162,Peugeot 308 1.6HDi Premium Pack Aut,3990,Peugeot,308,2008,272 000 km,Diesel,110 CP,1 560 cm3,Fata,Euro 4,Automata,Compacta,,,
163,Mercedes-Benz C 220 d MHEV 4MATIC,62860,Mercedes-Benz,C,2023,1 km,Diesel,200 CP,1 993 cm3,Spate,,Automata,Sedan,,,Da
164,Land Rover Discovery Sport,18850,Land Rover,Discovery Sport,2017,153 000 km,Diesel,150 CP,1 999 cm3,,,Automata,SUV,,,
165,Mercedes-Benz E 220 d 9G-TRONIC Avantgarde,28950,Mercedes-Benz,E,2016,141 000 km,Diesel,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
166,Audi A6 2.0 TDI ultra S tronic,24750,Audi,A6,2016,121 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Franta,,Da
167,Hyundai ix35 2.0 CRDI 4WD Automatik Premium,13250,Hyundai,ix35,2015,168 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
168,Kia Sportage 1.7 DSL 7DCT 4x2 Style,17500,Kia,Sportage,2017,115 000 km,Diesel,141 CP,1 685 cm3,Fata,,Automata,SUV,,,
169,Mercedes-Benz GLC 220 d MHEV 4MATIC,63700,Mercedes-Benz,GLC,2023,20 693 km,Diesel,197 CP,1 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
170,Audi A6 2.0 TDI quattro S tronic,27400,Audi,A6,2018,110 752 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,Sedan,Romania,,
171,Seat Leon ST 2.0 TDI Start&Stop FR,10950,Seat,Leon,2014,224 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 5,Manuala,Compacta,Germania,,Da
172,Peugeot 308 1.6HDi Premium Pack Aut,3990,Peugeot,308,2008,272 000 km,Diesel,110 CP,1 560 cm3,Fata,Euro 4,Automata,Compacta,,,
173,Renault Megane Estate Energy 1.6 TCe EDC GT,17800,Renault,Megane,2018,82 100 km,Benzina,205 CP,1 618 cm3,Fata,Euro 6,Automata,Combi,Romania,,Da
174,Mercedes-Benz E 220 d 9G-TRONIC Avantgarde,28950,Mercedes-Benz,E,2016,141 000 km,Diesel,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
175,Audi A6 2.0 TDI ultra S tronic,24750,Audi,A6,2016,121 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Franta,,Da
176,Kia Sportage 1.7 DSL 7DCT 4x2 Style,17500,Kia,Sportage,2017,115 000 km,Diesel,141 CP,1 685 cm3,Fata,,Automata,SUV,,,
177,Land Rover Defender 90 5.0 V8,118499,Land Rover,Defender,2022,16 119 km,Benzina,525 CP,5 000 cm3,,,Automata,SUV,,Da,Da
178,BMW X1 xDrive18d Aut.,10950,BMW,X1,2011,241 000 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,,Da,Da
179,Volkswagen Golf 1.6 TDI BlueMotion Technology Comfortline,6750,Volkswagen,Golf,2011,239 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,,,
180,Ford Ka 1.3i Collection,3199,Ford,Ka,2009,163 000 km,Benzina,70 CP,1 299 cm3,,,Manuala,Masina mica,,,
181,Suzuki Grand Vitara 1.9 DDIS JLX-EL,8200,Suzuki,Grand Vitara,2012,215 000 km,Diesel,129 CP,1 870 cm3,4x4 (automat),,Manuala,SUV,,,
182,BMW X5 xDrive25d AT,53900,BMW,X5,2021,57 000 km,Diesel,231 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Combi,Germania,Da,Da
183,Volkswagen Golf Plus,6150,Volkswagen,Golf Plus,2010,154 000 km,Benzina,122 CP,1 390 cm3,Fata,,Automata,Monovolum,,,
184,Volkswagen Passat,17850,Volkswagen,Passat,2019,101 176 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,
185,BMW X3 xDrive20d AT M Sport,29999,BMW,X3,2018,192 200 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
186,Mercedes-Benz S 450 4MATIC MHEV Aut.,78980,Mercedes-Benz,S,2020,75 000 km,Benzina,367 CP,2 999 cm3,4x4 (automat),,Automata,Sedan,,,
187,Ford EcoSport 1.0 Ecoboost Titanium,13500,Ford,EcoSport,2018,37 000 km,Benzina,125 CP,999 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
188,Ford Focus 1.5 EcoBlue Start-Stopp-System Aut. TITANIUM DESIGN,12257,Ford,Focus,2019,149 000 km,Diesel,120 CP,1 499 cm3,,,Automata,Combi,Germania,,Da
189,Ford Kuga 2.0 TDCi 4WD Powershift,15836,Ford,Kuga,2017,156 000 km,Diesel,150 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
190,Peugeot 2008 1.5 BlueHDI STT EAT8 Allure,20990,Peugeot,2008,2021,30 650 km,Diesel,130 CP,1 499 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
191,Land Rover Range Rover Velar R-Dynamic 2.0 P250 S,73597,Land Rover,Range Rover Velar,2021,18 200 km,Benzina,250 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,
192,Volkswagen ARTEON 2.0 TDI SCR 4Motion DSG R-Line,30999,Volkswagen,ARTEON,2018,104 000 km,Diesel,190 CP,1 968 cm3,,,Automata,Sedan,,,
193,BMW X7 xDrive30d,84999,BMW,X7,2019,77 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
194,Ford Mondeo,21900,Ford,Mondeo,2020,52 636 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,
195,Volkswagen Golf 1.6 TDI Trendline,14490,Volkswagen,Golf,2019,53 487 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
196,Volkswagen Tiguan 2.0 TDI BMT Sport & Style,13950,Volkswagen,Tiguan,2014,180 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,SUV,,,
197,Mercedes-Benz GLC 250 4MATIC,35343,Mercedes-Benz,GLC,2018,91 012 km,Benzina,211 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
198,Mazda CX-5 2.2 SKYACTIV-D AWD Sports-Line,11350,Mazda,CX-5,2013,185 000 km,Diesel,150 CP,2 191 cm3,4x4 (automat),Euro 6,Manuala,SUV,Germania,,Da
199,Skoda Kodiaq 2.0 TDI 4X4 DSG Style,24990,Skoda,Kodiaq,2020,201 583 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6d,Automata,SUV,Germania,Da,Da
200,Honda CR-V 2.0 Hybrid i-MMD 4WD E-CVT Executive,40477,Honda,CR-V,2023,20 000 km,Hibrid,145 CP,1 993 cm3,4x4 (manual),Euro 6,Automata,SUV,,,
201,Opel Astra,8750,Opel,Astra,2019,200 000 km,Diesel,110 CP,1 598 cm3,,Euro 6,Manuala,Combi,Romania,Da,Da
202,BMW X4 M M40d,42989,BMW,X4 M,2018,69 000 km,Diesel,326 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
203,BMW Seria 8 840i xDrive AT,74375,BMW,Seria 8,2021,43 550 km,Benzina,333 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
204,Toyota Corolla,21500,Toyota,Corolla,2020,43 388 km,Benzina,132 CP,1 598 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
205,Lexus Seria ES 300h 2.5 TNGA HV 25H- 4X2 CVT Luxury,38950,Lexus,Seria ES,2019,117 000 km,Hibrid,178 CP,2 487 cm3,Fata,Euro 6c,Automata,Sedan,,,Da
206,Mercedes-Benz EQE Mercedes-AMG 43 4MATIC,95452,Mercedes-Benz,EQE,2022,3 000 km,Electric,476 CP,,4x4 (automat),,Automata,Sedan,,,Da
207,Mercedes-Benz EQA 300 4MATIC,62219,Mercedes-Benz,EQA,2023,2 km,Electric,228 CP,,4x4 (automat),,Automata,SUV,,,Da
208,Seat Alhambra,17490,Seat,Alhambra,2019,217 000 km,Diesel,184 CP,1 968 cm3,Fata,Euro 6b,Automata,Monovolum,Germania,Da,Da
209,Mercedes-Benz G,19499,Mercedes-Benz,G,1980,58 000 km,Diesel,88 CP,2 998 cm3,4x4 (automat),,Manuala,SUV,,,
210,Peugeot 3008,6550,Peugeot,3008,2010,170 020 km,Diesel,110 CP,1 560 cm3,Fata,Euro 5,Automata,Monovolum,Franta,Da,Da
211,BMW Seria 5 520d Aut.,19590,BMW,Seria 5,2017,248 000 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Combi,Germania,,Da
212,Land Rover Range Rover Velar R-Dynamic 2.0 P400e PHEV HSE,108004,Land Rover,Range Rover Velar,2023,1 km,Hibrid,404 CP,1 997 cm3,4x4 (automat),Euro 6d,Automata,SUV,Regatul Unit,,Da
213,Ford Transit 280 K TDCi VA Basis,8800,Ford,Transit,2012,253 000 km,Diesel,100 CP,2 198 cm3,,,Manuala,Masina mica,,,
214,Audi A8,47990,Audi,A8,2018,113 600 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
215,BMW X5 M M50d,66500,BMW,X5 M,2019,116 280 km,Diesel,400 CP,2 993 cm3,,,Automata,SUV,,,
216,Volvo XC 60 D5 AWD Summum,13999,Volvo,XC 60,2013,219 000 km,Diesel,215 CP,2 400 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
217,Ford Mondeo 2.0 TDCi Powershift Trend,11800,Ford,Mondeo,2016,142 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
218,Land Rover Range Rover 3.0 I TDV6 Vogue,69800,Land Rover,Range Rover,2018,61 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,,Da
219,Mercedes-Benz GLA,48561,Mercedes-Benz,GLA,2023,,Benzina,163 CP,1 332 cm3,Fata,Euro 6b,Automata,SUV,,,Da
220,Jeep Wrangler,52000,Jeep,Wrangler,2020,19 500 km,Benzina,270 CP,1 995 cm3,,Euro 6,Automata,SUV,,,Da
221,Audi A6 2.0 TDI ultra S tronic,18750,Audi,A6,2016,291 000 km,Diesel,190 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,,,
222,Renault Megane dCi 110 FAP LIMITED,7290,Renault,Megane,2015,184 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Sedan,Franta,Da,Da
223,Honda CR-V 2.0 Hybrid i-MMD 4WD E-CVT Executive,37663,Honda,CR-V,2022,35 000 km,Hibrid,145 CP,1 993 cm3,4x4 (manual),Euro 6,Automata,SUV,,,
224,Audi A4,23500,Audi,A4,2018,125 725 km,Diesel,190 CP,1 968 cm3,Fata,,Automata,Combi,,,
225,Mercedes-Benz C 250 d 4MATIC Aut.,23900,Mercedes-Benz,C,2016,140 841 km,Diesel,204 CP,2 143 cm3,4x4 (automat),,Automata,Sedan,,,
226,BMW X6 xDrive40i AT MHEV,107695,BMW,X6,2023,7 km,Benzina,381 CP,2 998 cm3,4x4 (automat),,Automata,SUV,,,Da
227,Ford Focus,8985,Ford,Focus,2018,56 889 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
228,Mercedes-Benz EQC 400 4MATIC,60571,Mercedes-Benz,EQC,2020,25 000 km,Electric,408 CP,,4x4 (automat),Euro 6,Automata,SUV,,,
229,Audi A5,31500,Audi,A5,2019,110 000 km,Diesel,232 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
230,Ford Puma,22489,Ford,Puma,2020,44 300 km,Benzina,126 CP,999 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
231,Toyota Auris 1.8 L VVT-i Hybrid Luna,16599,Toyota,Auris,2017,41 112 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,,,
232,Skoda Kodiaq 2.0 TDI 4X4 DSG Ambition,27900,Skoda,Kodiaq,2019,136 656 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
233,Jeep Grand Cherokee,49849,Jeep,Grand Cherokee,2018,57 000 km,Benzina,468 CP,6 417 cm3,,Euro 6,Automata,SUV,,Da,Da
234,Skoda Octavia Combi 2.0 TDI Ambition,15984,Skoda,Octavia,2019,168 294 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Manuala,Combi,Belgia,,
235,Mazda 3 G120 Challenge,13400,Mazda,3,2017,104 000 km,Benzina,120 CP,1 998 cm3,Fata,,Manuala,Sedan,,,
236,Volkswagen T-ROC,26300,Volkswagen,T-ROC,2020,21 887 km,Benzina,150 CP,1 498 cm3,Fata,,Automata,SUV,,,
237,BMW X5 xDrive40d,39800,BMW,X5,2017,87 000 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
238,Renault Scenic RX4 PR4 19DCI,2650,Renault,Scenic RX4,2003,155 813 km,Diesel,105 CP,1 870 cm3,4x4 (automat),,Manuala,Monovolum,Belgia,,
239,BMW Seria 7 730d xDrive,32500,BMW,Seria 7,2016,130 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),,Automata,Sedan,,,Da
240,BMW X1,10999,BMW,X1,2012,206 000 km,Diesel,143 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,SUV,Germania,Da,Da
241,Dacia Duster 1.5 dCi 4x4 Ambiance,8999,Dacia,Duster,2013,192 000 km,Diesel,90 CP,1 461 cm3,4x4 (automat),Euro 5,Manuala,SUV,,Da,Da
242,Dacia Logan 1.5 DCI Prestige,9449,Dacia,Logan,2018,74 519 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,
243,Volkswagen Golf 1.4 GTE Plug-In-Hybrid DSG,27999,Volkswagen,Golf,2020,46 500 km,Hibrid,150 CP,1 395 cm3,Fata,Euro 6,Automata,Compacta,Germania,,Da
244,Ford Fiesta,10990,Ford,Fiesta,2019,64 319 km,Diesel,85 CP,1 498 cm3,Fata,,Manuala,Masina de oras,,,
245,BMW X6 M Competition MHEV,173000,BMW,X6 M,2023,12 000 km,Benzina,625 CP,4 395 cm3,4x4 (automat),,Automata,SUV,,Da,Da
246,Skoda Kodiaq 2.0 TDI 4x4 DSG Style,21450,Skoda,Kodiaq,2019,194 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,Germania,Da,Da
247,Ford Puma,30974,Ford,Puma,2021,17 250 km,Benzina,155 CP,999 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
248,BMW X5 xDrive40e iPerformance,27490,BMW,X5,2017,262 700 km,Hibrid,245 CP,1 997 cm3,4x4 (automat),Euro 6b,Automata,SUV,Austria,,
249,Audi S6 Avant 3.0 TDI quattro Tiptronic,72950,Audi,S6,2021,20 667 km,Diesel,344 CP,2 967 cm3,4x4 (automat),,Automata,Combi,Germania,Da,Da
250,Ford Focus 1.0 EcoBoost MHEV Titanium X,23900,Ford,Focus,2022,670 km,Benzina,155 CP,999 cm3,Fata,,Manuala,Compacta,,,
251,Dacia Sandero 1.5 DCI Laureate,6900,Dacia,Sandero,2018,148 752 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,
252,Dacia Logan,8200,Dacia,Logan,2018,106 959 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,,,
253,Volkswagen Passat,20700,Volkswagen,Passat,2019,154 852 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,Sedan,,,
254,Mercedes-Benz EQS,165138,Mercedes-Benz,EQS,2023,10 km,Electric,544 CP,,4x4 (automat),,Automata,SUV,,,Da
255,Dacia Sandero 1.5 DCI Laureate,6900,Dacia,Sandero,2018,148 752 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,Romania,,
256,Dacia Logan,8200,Dacia,Logan,2018,106 959 km,Diesel,75 CP,1 461 cm3,Fata,,Manuala,Sedan,,,
257,Audi A5 Sportback 45 TFSI quattro S tronic,35290,Audi,A5,2021,21 100 km,Benzina,265 CP,1 984 cm3,4x4 (manual),,Automata,Coupe,,,Da
258,Volkswagen Passat,20700,Volkswagen,Passat,2019,154 852 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,Sedan,,,
259,Kia Sportage 1.6 T-GDI 6MT 4x2 Style,26346,Kia,Sportage,2023,5 km,Benzina,150 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,,,
260,Dacia Dokker,6400,Dacia,Dokker,2015,126 523 km,Diesel,75 CP,1 461 cm3,,,Manuala,Monovolum,,,
261,Mercedes-Benz EQA 250,57680,Mercedes-Benz,EQA,2023,1 km,Electric,190 CP,,Fata,,Automata,SUV,,,Da
262,Mercedes-Benz S 500 4Matic L 9G-TRONIC,105315,Mercedes-Benz,S,2021,60 850 km,Benzina,435 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
263,Audi A6 Avant 3.0 TDI quattro S tronic,15500,Audi,A6,2016,299 000 km,Diesel,272 CP,2 967 cm3,4x4 (automat),,Automata,Combi,,,
264,Skoda Kodiaq 2.0 TDI 4X4 DSG Ambition,23750,Skoda,Kodiaq,2018,126 523 km,Diesel,150 CP,1 968 cm3,4x4 (automat),,Automata,SUV,Romania,Da,
265,Toyota Supra GR 3.0 8AT Performance,46000,Toyota,Supra,2020,29 800 km,Benzina,340 CP,2 998 cm3,Spate,Euro 6d,Automata,Coupe,Germania,,Da
266,Volkswagen Golf 1.6 TDI Highline,13999,Volkswagen,Golf,2018,175 400 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Olanda,,Da
267,Peugeot 2008 1.2 L PureTech Turbo S&S Active,8950,Peugeot,2008,2016,99 500 km,Benzina,110 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
268,BMW X3 xDrive30i Aut. M Sport,36490,BMW,X3,2019,76 157 km,Benzina,252 CP,1 998 cm3,4x4 (automat),,Automata,SUV,,,
269,Nissan Juke 1.6 CVT Acenta,11900,Nissan,Juke,2013,106 005 km,Benzina,117 CP,1 598 cm3,Fata,Euro 5,Automata,SUV,Germania,Da,Da
270,Mercedes-Benz GLE AMG 53 MHEV 4MATIC+,115000,Mercedes-Benz,GLE,2022,38 km,Benzina,435 CP,2 999 cm3,4x4 (automat),,Automata,SUV,,,
271,Volvo XC 40,21290,Volvo,XC 40,2019,145 000 km,Benzina,156 CP,1 477 cm3,,,Manuala,SUV,,,
272,BMW X5 xDrive25d,31500,BMW,X5,2016,158 042 km,Diesel,231 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,
273,BMW X5 xDrive30d xLine,67998,BMW,X5,2022,44 306 km,Diesel,286 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
274,Volvo XC 90,30000,Volvo,XC 90,2019,221 000 km,Diesel,235 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
275,Audi A7 50 TDI quattro tiptronic,41650,Audi,A7,2018,165 000 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
276,Ford Focus 1.6 TDCi DPF Start-Stopp-System Titanium,6450,Ford,Focus,2012,254 257 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Compacta,Franta,,Da
277,Audi A3 1.6 TDI clean Stronic Attraction,13499,Audi,A3,2017,201 000 km,Diesel,110 CP,1 598 cm3,Fata,Euro 6,Automata,Compacta,Italia,,Da
278,Audi Q7 3.0 TDI Quattro Tiptronic,44030,Audi,Q7,2016,173 646 km,Diesel,272 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
279,Volkswagen Golf 2.0 TDI DPF Style,7790,Volkswagen,Golf,2012,238 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
280,Peugeot 207,3250,Peugeot,207,2008,120 000 km,Benzina,110 CP,1 587 cm3,Fata,Euro 4,Manuala,Masina mica,Austria,Da,Da
281,Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC AMG Line Advanced,69900,Mercedes-Benz,GLC,2022,7 465 km,Diesel,197 CP,1 993 cm3,4x4 (manual),Euro 6,Automata,SUV,,,
282,Chevrolet Captiva 2.0 4WD 7 Sitzer LT Exclusive,5890,Chevrolet,Captiva,2007,262 000 km,Diesel,150 CP,1 991 cm3,,,Manuala,SUV,,,
283,Renault Megane,12201,Renault,Megane,2018,192 811 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,Compacta,,Da,
284,Audi A4 1.9 TDI Avant,4400,Audi,A4,2008,268 900 km,Diesel,115 CP,1 896 cm3,,,Manuala,Sedan,,,
285,Volkswagen Touareg 3.0 V6 TDI 4Motion DPF Automatik Atmosphere,73600,Volkswagen,Touareg,2021,19 400 km,Diesel,286 CP,2 967 cm3,,Euro 6,Automata,SUV,,,Da
286,SsangYong Korando,25990,SsangYong,Korando,2022,5 km,Benzina,163 CP,1 497 cm3,4x4 (manual),Euro 6d,Manuala,SUV,,,Da
287,BMW iX xDrive40,83300,BMW,iX,2022,20 762 km,Electric,326 CP,,4x4 (automat),,Automata,SUV,,,
288,Mercedes-Benz GLE Coupe,59549,Mercedes-Benz,GLE Coupe,2018,80 666 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,Da
289,Kia Sportage,11900,Kia,Sportage,2016,250 000 km,Diesel,115 CP,1 685 cm3,,,Manuala,SUV,,,
290,Peugeot 3008 1.5 BlueHDI 130 EAT8 Active Pack,26450,Peugeot,3008,2021,39 444 km,Diesel,130 CP,1 499 cm3,Fata,,Automata,SUV,Italia,,Da
291,"Dacia Duster 1.5 dCi 4WD Prestige jante 16""",10750,Dacia,Duster,2017,138 000 km,Diesel,109 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,,Da
292,Mercedes-Benz GLE Coupe,58569,Mercedes-Benz,GLE Coupe,2018,86 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,Da
293,BMW X3 2.0d,5800,BMW,X3,2007,197 853 km,Diesel,150 CP,1 995 cm3,,,Manuala,SUV,,,
294,Ford Bronco,106981,Ford,Bronco,2021,10 km,Benzina,273 CP,2 300 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
295,Toyota Corolla 1.4 D-4D Luna,9500,Toyota,Corolla,2015,171 000 km,Diesel,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Sedan,,Da,
296,Ford Ka 1.2 Titanium,2950,Ford,Ka,2011,140 000 km,Benzina,69 CP,1 242 cm3,Fata,Euro 5,Manuala,Masina de oras,Austria,Da,
297,Suzuki Grand Vitara,8450,Suzuki,Grand Vitara,2011,245 000 km,Diesel,129 CP,1 870 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,Da
298,Seat Leon,27450,Seat,Leon,2023,350 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,Da
299,Dacia Sandero Stepway ECO-G 100 MT6 Essential,10500,Dacia,Sandero Stepway,2020,65 200 km,Benzina + GPL,100 CP,999 cm3,,,Manuala,Masina de oras,,,
300,Dacia Jogger,17748,Dacia,Jogger,2022,5 188 km,Benzina + GPL,91 CP,999 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,Da
301,Mercedes-Benz V 250 BlueTEC Aut. Extralong Avantgarde,45000,Mercedes-Benz,V,2018,135 000 km,Diesel,190 CP,2 143 cm3,Spate,Euro 6,Automata,Monovolum,Romania,,
302,Dacia Duster TCe 125 2WD Comfort,10900,Dacia,Duster,2018,180 164 km,Benzina,125 CP,1 197 cm3,Fata,Euro 6,Manuala,SUV,Olanda,Da,Da
303,Nissan Navara 2.3 dCi Bi Turbo Double Cab Tekna Aut.,29990,Nissan,Navara,2019,125 000 km,Diesel,190 CP,2 298 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
304,Toyota RAV4 Plug-in-Hybrid Technik- und Style Paket,39900,Toyota,RAV4,2020,50 253 km,Hibrid,185 CP,2 487 cm3,4x4 (manual),,Automata,SUV,,,
305,Volkswagen Touareg 3.0 V6 TDI 4Motion DPF Automatik,54500,Volkswagen,Touareg,2018,77 000 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
306,McLaren 570GT Standard,139999,McLaren,570GT,2017,25 900 km,Benzina,570 CP,3 799 cm3,Spate,Euro 6,Automata,Coupe,Germania,,Da
307,Fiat 500 1.2 S,6990,Fiat,500,2014,92 981 km,Benzina,69 CP,1 242 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,Da,Da
308,Mercedes-Benz A 45 AMG 4MATIC Aut.,26977,Mercedes-Benz,A,2017,135 262 km,Benzina,381 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,Compacta,Germania,Da,Da
309,Land Rover Range Rover 4.4 TDV8 HSE Aut,18990,Land Rover,Range Rover,2011,178 603 km,Diesel,313 CP,4 367 cm3,4x4 (automat),,Automata,SUV,Romania,,Da
310,BMW Seria 3 318i,3000,BMW,Seria 3,2006,230 000 km,Benzina,129 CP,1 995 cm3,Spate,,Manuala,Sedan,Germania,Da,Da
311,Maserati Ghibli,47500,Maserati,Ghibli,2018,45 000 km,Diesel,275 CP,2 987 cm3,,,Automata,Compacta,,,
312,Volvo XC 60 D3 Aut. Ocean Race,10390,Volvo,XC 60,2011,256 300 km,Diesel,163 CP,1 984 cm3,Fata,Euro 5,Automata,SUV,Olanda,,
313,Skoda Scala 1.0 TSI Style,6400,Skoda,Scala,2021,71 028 km,Benzina,110 CP,999 cm3,Fata,,Manuala,Compacta,,,
314,Land Rover Range Rover Vogue,46900,Land Rover,Range Rover Vogue,2015,158 800 km,Hibrid,306 CP,2 993 cm3,4x4 (manual),,Automata,Monovolum,Romania,,
315,Dacia Duster 1.5 Blue dCi Comfort,12700,Dacia,Duster,2019,153 500 km,Diesel,115 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,Germania,,Da
316,Mercedes-Benz E,11900,Mercedes-Benz,E,2009,101 000 km,Benzina,177 CP,2 597 cm3,,Euro 5,Automata,Compacta,,,Da
317,Mazda 6,10499,Mazda,6,2015,224 860 km,Diesel,175 CP,2 191 cm3,Fata,Euro 6,Manuala,Sedan,Spania,Da,Da
318,Mercedes-Benz EQE 500 4Matic AMG Line,135993,Mercedes-Benz,EQE,2023,6 km,Electric,408 CP,,4x4 (automat),Euro 6d,Automata,Sedan,,Da,Da
319,Renault Kadjar 1.5 DCI EDC,17597,Renault,Kadjar,2017,76 355 km,Diesel,110 CP,1 461 cm3,,Euro 6,Automata,SUV,Franta,,Da
320,Fiat 500 1.4 16V Sport,5100,Fiat,500,2008,120 000 km,Benzina,100 CP,1 368 cm3,,,Manuala,Masina mica,,,
321,Renault Grand Scenic,13500,Renault,Grand Scenic,2018,240 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,Monovolum,,,
