,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
168,Hyundai I30,16389,Hyundai,I30,2022,7 km,Benzina,110 CP,1 498 cm3,Fata,,Manuala,Compacta,Romania,Da,Da
169,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
170,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
171,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
172,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
173,Nissan Qashqai,11989,Nissan,Qashqai,2012,160 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
174,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
175,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
176,Mercedes-Benz A 200 CDI 7G-DCT Style,11900,Mercedes-Benz,A,2015,158 305 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Compacta,,,Da
177,Mercedes-Benz C,6800,Mercedes-Benz,C,2008,170 000 km,Benzina,183 CP,1 796 cm3,Spate,Euro 4,Manuala,Sedan,Romania,,
178,Volkswagen Passat Variant 2.0 TDI Comfortline,3850,Volkswagen,Passat,2006,325 169 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,,
179,Volvo XC 60,34877,Volvo,XC 60,2018,42 363 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
180,Volkswagen Polo 1.6 TDI Blue Motion Technology Trendline,4899,Volkswagen,Polo,2010,195 247 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
181,BMW Seria 5 520d Touring Aut. Luxury Line,12050,BMW,Seria 5,2014,241 234 km,Diesel,184 CP,1 995 cm3,,,Automata,Combi,,,
182,Hyundai I30,16389,Hyundai,I30,2022,7 km,Benzina,110 CP,1 498 cm3,Fata,,Manuala,Compacta,Romania,Da,Da
183,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
184,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
185,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
186,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
187,Nissan Qashqai,11989,Nissan,Qashqai,2012,160 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
188,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
189,Renault Megane,2750,Renault,Megane,2008,233 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Combi,Germania,Da,Da
190,Nissan Note,3600,Nissan,Note,2006,150 000 km,Diesel,90 CP,1 495 cm3,,,Manuala,Compacta,Franta,Da,
191,Mercedes-Benz A 200 CDI 7G-DCT Style,11900,Mercedes-Benz,A,2015,158 305 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Compacta,,,Da
192,Mercedes-Benz CLS 450 4Matic 9G-TRONIC AMG Line,54000,Mercedes-Benz,CLS,2018,104 000 km,Benzina,367 CP,2 999 cm3,,,Automata,Sedan,Germania,Da,Da
193,Volkswagen Passat Variant 2.0 TDI Comfortline,3850,Volkswagen,Passat,2006,325 169 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,,
194,Volvo XC 60,34877,Volvo,XC 60,2018,42 363 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
195,Skoda Kamiq 1.0 TSI DSG Style,19950,Skoda,Kamiq,2022,21 000 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Automata,SUV,,,
196,Volkswagen Polo 1.6 TDI Blue Motion Technology Trendline,4899,Volkswagen,Polo,2010,195 247 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
197,BMW Seria 5 520d Touring Aut. Luxury Line,12050,BMW,Seria 5,2014,241 234 km,Diesel,184 CP,1 995 cm3,,,Automata,Combi,,,
198,Hyundai I30,16389,Hyundai,I30,2022,7 km,Benzina,110 CP,1 498 cm3,Fata,,Manuala,Compacta,Romania,Da,Da
199,Smart Fortwo coupe twinamic,11376,Smart,Fortwo,2019,54 000 km,Benzina,71 CP,999 cm3,,Euro 6,Automata,Compacta,Germania,,Da
200,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
201,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
202,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
203,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
204,Jeep Wrangler Unlimited 2.8 CRD AT Sahara,37900,Jeep,Wrangler,2016,110 000 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
205,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
206,Audi Q5 2.0 TDI Quattro,10450,Audi,Q5,2010,255 000 km,Diesel,170 CP,1 968 cm3,,,Manuala,SUV,,,
207,Nissan Note,3600,Nissan,Note,2006,150 000 km,Diesel,90 CP,1 495 cm3,,,Manuala,Compacta,Franta,Da,
208,Volkswagen Polo 1.6 TDI Blue Motion Technology Trendline,4899,Volkswagen,Polo,2010,195 247 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
209,Renault Laguna,6649,Renault,Laguna,2012,174 156 km,Diesel,130 CP,1 995 cm3,Fata,Euro 5,Manuala,Sedan,Belgia,,Da
210,BMW Seria 5 520d Touring Aut. Luxury Line,12050,BMW,Seria 5,2014,241 234 km,Diesel,184 CP,1 995 cm3,,,Automata,Combi,,,
211,Hyundai I30,16389,Hyundai,I30,2022,7 km,Benzina,110 CP,1 498 cm3,Fata,,Manuala,Compacta,Romania,Da,Da
212,Smart Fortwo coupe twinamic,11376,Smart,Fortwo,2019,54 000 km,Benzina,71 CP,999 cm3,,Euro 6,Automata,Compacta,Germania,,Da
213,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
214,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
215,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
216,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
217,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
218,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
219,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
220,Porsche Cayenne Coupe S,85000,Porsche,Cayenne Coupe,2020,78 000 km,Benzina,440 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,
221,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
222,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
223,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
224,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
225,Renault Megane,2750,Renault,Megane,2008,233 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Combi,Germania,Da,Da
226,Audi Q5 2.0 TDI Quattro,10450,Audi,Q5,2010,255 000 km,Diesel,170 CP,1 968 cm3,,,Manuala,SUV,,,
227,Nissan Note,3600,Nissan,Note,2006,150 000 km,Diesel,90 CP,1 495 cm3,,,Manuala,Compacta,Franta,Da,
228,Mercedes-Benz A 200 CDI 7G-DCT Style,11900,Mercedes-Benz,A,2015,158 305 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Compacta,,,Da
229,Mercedes-Benz CLS 450 4Matic 9G-TRONIC AMG Line,54000,Mercedes-Benz,CLS,2018,104 000 km,Benzina,367 CP,2 999 cm3,,,Automata,Sedan,Germania,Da,Da
230,Volkswagen Passat Variant 2.0 TDI Comfortline,3850,Volkswagen,Passat,2006,325 169 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,,
231,Volvo XC 60,34877,Volvo,XC 60,2018,42 363 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
232,Volkswagen Polo 1.6 TDI Blue Motion Technology Trendline,4899,Volkswagen,Polo,2010,195 247 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
233,Renault Laguna,6649,Renault,Laguna,2012,174 156 km,Diesel,130 CP,1 995 cm3,Fata,Euro 5,Manuala,Sedan,Belgia,,Da
234,Mazda 5,3799,Mazda,5,2008,205 000 km,Diesel,110 CP,1 998 cm3,,,Manuala,Monovolum,,Da,Da
235,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
236,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
237,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
238,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
239,Audi A6,5200,Audi,A6,2008,281 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
240,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
241,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
242,Jeep Wrangler Unlimited 2.8 CRD AT Sahara,37900,Jeep,Wrangler,2016,110 000 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
243,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
244,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
245,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
246,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
247,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
248,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
249,Audi Q5 2.0 TDI Quattro,10450,Audi,Q5,2010,255 000 km,Diesel,170 CP,1 968 cm3,,,Manuala,SUV,,,
250,Nissan Note,3600,Nissan,Note,2006,150 000 km,Diesel,90 CP,1 495 cm3,,,Manuala,Compacta,Franta,Da,
251,Volkswagen Passat Variant 2.0 TDI Comfortline,3850,Volkswagen,Passat,2006,325 169 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,,
252,Volvo XC 60,34877,Volvo,XC 60,2018,42 363 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
253,Volkswagen Polo 1.6 TDI Blue Motion Technology Trendline,4899,Volkswagen,Polo,2010,195 247 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
254,Mazda 5,3799,Mazda,5,2008,205 000 km,Diesel,110 CP,1 998 cm3,,,Manuala,Monovolum,,Da,Da
255,BMW Seria 5 520d Touring Aut. Luxury Line,12050,BMW,Seria 5,2014,241 234 km,Diesel,184 CP,1 995 cm3,,,Automata,Combi,,,
256,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
257,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
258,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
259,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
260,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
261,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
262,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
263,Land Rover Range Rover Velar 2.0 HSE,43990,Land Rover,Range Rover Velar,2020,175 000 km,Diesel,179 CP,1 999 cm3,,,Automata,SUV,,,
264,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
265,Renault Megane,2750,Renault,Megane,2008,233 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Combi,Germania,Da,Da
266,Nissan Note,3600,Nissan,Note,2006,150 000 km,Diesel,90 CP,1 495 cm3,,,Manuala,Compacta,Franta,Da,
267,Mercedes-Benz CLS 450 4Matic 9G-TRONIC AMG Line,54000,Mercedes-Benz,CLS,2018,104 000 km,Benzina,367 CP,2 999 cm3,,,Automata,Sedan,Germania,Da,Da
268,Volkswagen Polo 1.6 TDI Blue Motion Technology Trendline,4899,Volkswagen,Polo,2010,195 247 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
269,Mazda 5,3799,Mazda,5,2008,205 000 km,Diesel,110 CP,1 998 cm3,,,Manuala,Monovolum,,Da,Da
270,BMW Seria 5 520d Touring Aut. Luxury Line,12050,BMW,Seria 5,2014,241 234 km,Diesel,184 CP,1 995 cm3,,,Automata,Combi,,,
271,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
272,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
273,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
274,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
275,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
276,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
277,BMW X2 xDrive20d Aut. M Sport,20990,BMW,X2,2019,190 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d-Temp,Automata,SUV,,,Da
278,Audi A6,5200,Audi,A6,2008,281 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
279,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
280,Jeep Wrangler Unlimited 2.8 CRD AT Sahara,37900,Jeep,Wrangler,2016,110 000 km,Diesel,200 CP,2 776 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
281,Mitsubishi Outlander 2.4 Comfort 4x4 Aut,3300,Mitsubishi,Outlander,2005,127 100 km,Benzina + GPL,160 CP,2 378 cm3,4x4 (automat),,Automata,SUV,Romania,,
282,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
283,Mini Cooper D,4000,Mini,Cooper,2008,206 000 km,Diesel,109 CP,1 560 cm3,,,Manuala,Masina de oras,,,
284,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
285,Audi A4,7750,Audi,A4,2010,191 000 km,Benzina,120 CP,1 798 cm3,Fata,Euro 5,Automata,Combi,Germania,,Da
286,Audi Q5 2.0 TDI Quattro,10450,Audi,Q5,2010,255 000 km,Diesel,170 CP,1 968 cm3,,,Manuala,SUV,,,
287,Mercedes-Benz A 200 CDI 7G-DCT Style,11900,Mercedes-Benz,A,2015,158 305 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Compacta,,,Da
288,Mercedes-Benz CLA,23900,Mercedes-Benz,CLA,2019,78 000 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Sedan,Romania,,Da
289,Volkswagen Passat Variant 2.0 TDI Comfortline,3850,Volkswagen,Passat,2006,325 169 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,,
290,Volvo XC 60,34877,Volvo,XC 60,2018,42 363 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
291,Skoda Kamiq 1.0 TSI DSG Style,19950,Skoda,Kamiq,2022,21 000 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Automata,SUV,,,
292,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
293,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
294,Mercedes-Benz C 200 (BlueTEC) d T 7G-TRONIC,13450,Mercedes-Benz,C,2015,234 749 km,Diesel,136 CP,1 598 cm3,Spate,Euro 6,Automata,Combi,Italia,,
295,Volkswagen Tiguan 2.0 TDI 4Motion Trend & Fun,8400,Volkswagen,Tiguan,2008,151 475 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Belgia,Da,Da
296,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
297,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
298,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
299,Ford Fiesta 1.1 COOL&CONNECT,3200,Ford,Fiesta,2018,64 000 km,Benzina,72 CP,1 084 cm3,,,Manuala,Masina de oras,,,
300,Nissan Qashqai,11989,Nissan,Qashqai,2012,160 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
301,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
302,Renault Megane,2750,Renault,Megane,2008,233 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Combi,Germania,Da,Da
303,Audi Q5 2.0 TDI Quattro,10450,Audi,Q5,2010,255 000 km,Diesel,170 CP,1 968 cm3,,,Manuala,SUV,,,
304,Mercedes-Benz A 200 CDI 7G-DCT Style,11900,Mercedes-Benz,A,2015,158 305 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Compacta,,,Da
305,Mercedes-Benz CLS 450 4Matic 9G-TRONIC AMG Line,54000,Mercedes-Benz,CLS,2018,104 000 km,Benzina,367 CP,2 999 cm3,,,Automata,Sedan,Germania,Da,Da
306,Volvo XC 60,34877,Volvo,XC 60,2018,42 363 km,Hibrid,320 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Italia,,Da
307,Skoda Kamiq 1.0 TSI DSG Style,19950,Skoda,Kamiq,2022,21 000 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Automata,SUV,,,
308,Renault Laguna,6649,Renault,Laguna,2012,174 156 km,Diesel,130 CP,1 995 cm3,Fata,Euro 5,Manuala,Sedan,Belgia,,Da
309,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
310,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
311,Volkswagen Passat Variant 2.0 TDI DSG,23400,Volkswagen,Passat,2017,47 849 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
312,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
313,Renault Koleos 2.0 dCi FAP 4x4 Bose Edition,5999,Renault,Koleos,2009,213 083 km,Diesel,150 CP,1 995 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,Da
314,BMW Seria 3 318d,5900,BMW,Seria 3,2010,193 166 km,Diesel,143 CP,1 995 cm3,,,Manuala,Combi,,,
315,Audi A6,5200,Audi,A6,2008,281 000 km,Diesel,140 CP,1 968 cm3,,,Automata,Sedan,,,
316,Land Rover Discovery Sport 2.0 l TD4 HSE Aut.,26000,Land Rover,Discovery Sport,2017,86 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
317,Volkswagen Golf Variant 1.6 TDI SCR Trendline,14498,Volkswagen,Golf,2020,167 499 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,Da,Da
318,Volkswagen Golf,13000,Volkswagen,Golf,2019,163 000 km,Diesel,115 CP,1 598 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
319,Renault Megane,2750,Renault,Megane,2008,233 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Combi,Germania,Da,Da
320,Audi Q5 2.0 TDI Quattro,10450,Audi,Q5,2010,255 000 km,Diesel,170 CP,1 968 cm3,,,Manuala,SUV,,,
321,Mercedes-Benz CLS 450 4Matic 9G-TRONIC AMG Line,54000,Mercedes-Benz,CLS,2018,104 000 km,Benzina,367 CP,2 999 cm3,,,Automata,Sedan,Germania,Da,Da
322,Mercedes-Benz CLA,23900,Mercedes-Benz,CLA,2019,78 000 km,Diesel,136 CP,2 143 cm3,Fata,Euro 6,Automata,Sedan,Romania,,Da
323,Skoda Kamiq 1.0 TSI DSG Style,19950,Skoda,Kamiq,2022,21 000 km,Benzina,110 CP,999 cm3,Fata,Euro 6,Automata,SUV,,,
324,BMW Seria 3 330e iPerformance AT Luxury Line,32990,BMW,Seria 3,2019,35 686 km,Hibrid,184 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Germania,,
325,Mazda CX-5 2.2 SKYACTIV-D AWD Aut. Sports-Line,22499,Mazda,CX-5,2018,129 900 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
326,Mercedes-Benz GLE,99950,Mercedes-Benz,GLE,2022,3 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
