,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
637,BMW Seria 3 316d Touring Edition Luxury Line Purity,11499,BMW,Seria 3,2013,248 000 km,Diesel,116 CP,1 995 cm3,,,Manuala,Sedan,,Da,
638,Hyundai Santa Fe 2.0 CRDi 4WD,1500,Hyundai,Santa Fe,2003,250 000 km,Diesel,112 CP,1 991 cm3,4x4 (automat),,Manuala,SUV,,,
639,BMW Seria 6 640d xDrive M Sport Edition,27700,BMW,Seria 6,2014,215 300 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 5,Automata,Sedan,,,Da
640,Ford Focus 1.6 TDCi DPF Trend,6550,Ford,Focus,2012,205 000 km,Diesel,95 CP,1 560 cm3,Fata,,Manuala,Sedan,Romania,Da,Da
641,Ford C-Max 1.0 EcoBoost Start-Stopp-System Business Edition,7490,Ford,C-Max,2013,134 236 km,Benzina,125 CP,998 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
642,Renault Clio IV TCe Life Evo,8990,Renault,Clio,2019,26 700 km,Benzina,75 CP,898 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,
643,Land Rover Discovery Sport 2.0 P200 MHEV,39500,Land Rover,Discovery Sport,2020,26 000 km,Benzina,200 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
644,Volkswagen Golf 2.0 FSI GTI,5350,Volkswagen,Golf,2005,257 831 km,Benzina,200 CP,1 984 cm3,Fata,,Manuala,Compacta,Germania,Da,Da
645,BMW X2 xDrive20d AT Advantage,31990,BMW,X2,2020,45 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,
646,Opel Astra 1.7 CDTI DPF Sport,5998,Opel,Astra,2010,171 300 km,Diesel,125 CP,1 686 cm3,Fata,Euro 5,Manuala,Compacta,,,
647,Land Rover Range Rover Sport 3.0 I TDV6 HSE,14500,Land Rover,Range Rover Sport,2015,213 000 km,Diesel,258 CP,2 993 cm3,,Euro 6,Automata,SUV,,,Da
648,Opel Astra Sports Tourer 1.6,4200,Opel,Astra,2013,340 000 km,Benzina + GPL,116 CP,1 598 cm3,Fata,Euro 5,Manuala,Combi,Ungaria,,
649,Volkswagen Touran 1.9 TDI Conceptline,4290,Volkswagen,Touran,2008,247 000 km,Diesel,105 CP,1 896 cm3,Fata,,Manuala,Monovolum,,,
650,Mercedes-Benz CLS 350 (BlueTEC) d 9G-TRONIC,25000,Mercedes-Benz,CLS,2014,147 000 km,Diesel,258 CP,2 987 cm3,Spate,,Automata,Coupe,,,
651,Ford Focus 1.5 TDCi,18200,Ford,Focus,2019,185 000 km,Diesel,120 CP,1 498 cm3,,,Automata,Combi,,,
652,Renault Scenic 1.5dCi Expression,4490,Renault,Scenic,2011,275 000 km,Diesel,110 CP,1 461 cm3,Fata,,Manuala,Monovolum,,,
653,Ferrari 458 Italia,140000,Ferrari,458,2011,88 000 km,Benzina,570 CP,4 499 cm3,Spate,Euro 5,Automata,Coupe,Franta,,
654,Ford EcoSport 1.0 Ecoboost Titanium,12990,Ford,EcoSport,2019,59 688 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
655,Audi S8 4.0 TFSI quattro Tiptronic,35900,Audi,S8,2014,217 000 km,Benzina,520 CP,3 993 cm3,4x4 (automat),Euro 5,Automata,Sedan,Germania,Da,
656,Kia Ceed 1.4 CVVT Attract,4490,Kia,Ceed,2012,211 000 km,Benzina,90 CP,1 396 cm3,Fata,,Manuala,Combi,,,
657,Porsche Panamera,59999,Porsche,Panamera,2017,185 000 km,Diesel,422 CP,3 956 cm3,4x4 (automat),Euro 6,Automata,Compacta,Romania,,
658,Audi A4 2.0 TDI S tronic Design,21300,Audi,A4,2016,76 500 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Sedan,,,
659,Hyundai ix35 2.0 CRDi 4WD Automatik Trend,9300,Hyundai,ix35,2013,144 000 km,Diesel,136 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
660,Porsche 911,165000,Porsche,911,2015,19 500 km,Benzina,520 CP,3 800 cm3,Spate,Euro 6,Automata,Coupe,,Da,
661,Opel Vectra,1700,Opel,Vectra,2007,285 000 km,Diesel,184 CP,2 958 cm3,Fata,,Automata,Combi,,,
662,Land Rover Range Rover Vogue,80000,Land Rover,Range Rover Vogue,2019,76 960 km,Diesel,275 CP,2 997 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
663,Volkswagen Polo 1.6 TDI Blue Motion Style,5150,Volkswagen,Polo,2011,220 000 km,Diesel,90 CP,1 598 cm3,,,Manuala,Masina de oras,,,
664,Volkswagen Transporter Kombi T6 2.0 TDI 110 kW LR,17450,Volkswagen,Transporter,2016,310 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6b,Manuala,Monovolum,Germania,Da,
665,Ford Fiesta 1.5 TDCi Titanium,4400,Ford,Fiesta,2013,165 000 km,Diesel,95 CP,1 498 cm3,Fata,,Manuala,Compacta,,,
666,Opel Crossland X 1.6 CDTI Innovation,12480,Opel,Crossland,2019,65 000 km,Diesel,101 CP,1 560 cm3,Fata,Euro 6b,Manuala,SUV,Spania,,Da
667,Skoda Octavia 2.0 TDI DSG Style,13150,Skoda,Octavia,2017,191 000 km,Diesel,149 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,
668,Land Rover Range Rover Evoque,17800,Land Rover,Range Rover Evoque,2015,195 000 km,Diesel,150 CP,2 179 cm3,4x4 (automat),,Automata,SUV,,,
669,BMW X5 xDrive40d Edition Exclusive,13499,BMW,X5,2010,241 233 km,Diesel,306 CP,2 993 cm3,,,Automata,SUV,,,
670,Porsche Cayenne Turbo,199801,Porsche,Cayenne,2023,1 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
671,Mercedes-Benz GLE Coupe 450 d 4Matic 9G-TRONIC AMG Line Advanced Plus,121261,Mercedes-Benz,GLE Coupe,2023,10 km,Diesel,367 CP,2 989 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
672,BMW Seria 4 418d Gran Coupe Advantage,17255,BMW,Seria 4,2017,173 122 km,Diesel,150 CP,1 995 cm3,Fata,Euro 6,Manuala,Sedan,Belgia,,
673,Skoda Superb 2.0 TDI DSG Ambition,20600,Skoda,Superb,2017,95 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Sedan,,,
674,Nissan Qashqai 1.5 DCI Start/Stop Acenta,10500,Nissan,Qashqai,2015,250 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,SUV,,,
675,Renault Scenic,6550,Renault,Scenic,2012,142 000 km,Diesel,110 CP,1 461 cm3,,,Automata,Monovolum,Austria,Da,Da
676,Dacia Duster 1.6 16V 105 4x2 Laureate,6500,Dacia,Duster,2011,190 000 km,Benzina,105 CP,1 598 cm3,,,Manuala,SUV,,,
677,Jeep Grand Cherokee,5950,Jeep,Grand Cherokee,2004,214 000 km,Diesel,163 CP,2 685 cm3,,,Automata,SUV,,,
678,Daihatsu Feroza,3100,Daihatsu,Feroza,1990,79 852 km,Benzina,95 CP,1 600 cm3,,,Manuala,SUV,,,
679,BMW Seria 3 320d DPF Touring Aut. Edition Fleet Exclusive,5390,BMW,Seria 3,2007,254 100 km,Diesel,163 CP,1 995 cm3,Spate,Euro 4,Automata,Combi,Germania,,
680,Skoda Superb 1.6 TDI GreenLine,6650,Skoda,Superb,2013,193 800 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Combi,,,
681,Mercedes-Benz CLA 200 d 7G-DCT UrbanStyle Edition,18390,Mercedes-Benz,CLA,2017,176 000 km,Diesel,136 CP,2 143 cm3,,,Automata,Sedan,Italia,,Da
682,Mercedes-Benz B,10950,Mercedes-Benz,B,2013,190 658 km,Diesel,136 CP,1 796 cm3,Fata,Euro 5,Automata,Monovolum,Germania,,Da
683,Skoda Octavia 2.0 TDI DSG Drive,15000,Skoda,Octavia,2018,182 425 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,,Da
684,Volkswagen Tiguan,29799,Volkswagen,Tiguan,2020,93 000 km,Diesel,191 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
685,BMW Seria 3 318i Touring,1299,BMW,Seria 3,2002,200 000 km,Benzina,143 CP,1 995 cm3,,,Manuala,Sedan,,,
686,BMW M6 Coupe,38000,BMW,M6,2015,146 000 km,Benzina,560 CP,4 395 cm3,Spate,,Automata,Coupe,Germania,,Da
687,Porsche Macan S Diesel PDK,33990,Porsche,Macan,2015,212 000 km,Diesel,258 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,SUV,Franta,Da,Da
688,Nissan Navara Standard,7200,Nissan,Navara,2008,260 000 km,Diesel,171 CP,2 488 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
689,Nissan Navara Standard,7200,Nissan,Navara,2008,260 000 km,Diesel,171 CP,2 488 cm3,4x4 (manual),Euro 4,Manuala,SUV,,,
690,BMW X1 xDrive20d AT,34000,BMW,X1,2021,34 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,
691,Dacia Logan 1.4,3000,Dacia,Logan,2008,65 000 km,Benzina,75 CP,1 390 cm3,Fata,,Manuala,Sedan,,,
692,Volvo S60 D2,13000,Volvo,S60,2017,133 000 km,Diesel,120 CP,1 969 cm3,,,Manuala,Sedan,,,
693,Toyota Auris 2.0 D-4D Edition,6350,Toyota,Auris,2012,239 500 km,Diesel,126 CP,1 998 cm3,,,Manuala,Compacta,,,
694,Fiat Ducato Maxi Cabinato CD 2.3 Mjet 140 E6D L5 H1,19950,Fiat,Ducato,2021,387 616 km,Diesel,140 CP,2 287 cm3,Fata,,Manuala,Monovolum,Romania,,
695,Mercedes-Benz S AMG 63 Coupe 4Matic AMG Speedshift 7G-MCT,128980,Mercedes-Benz,S,2017,63 000 km,Benzina,585 CP,5 461 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,Da
696,Mercedes-Benz GLE Coupe 43 AMG 4MATIC,52955,Mercedes-Benz,GLE Coupe,2018,112 000 km,Benzina,367 CP,2 996 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
697,Audi Q7,86979,Audi,Q7,2020,58 721 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
698,Citroën C4 Cactus VTi 82 Feel,7250,Citroën,C4 Cactus,2016,168 735 km,Benzina,82 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,,,
699,Mercedes-Benz B 180 (CDI) d 7G-DCT,15000,Mercedes-Benz,B,2016,177 000 km,Diesel,109 CP,1 461 cm3,Fata,,Automata,Masina de oras,Germania,,Da
700,Hyundai I30 1.4 100CP 5DR M/T Classic,13999,Hyundai,I30,2020,20 000 km,Benzina,100 CP,1 368 cm3,,Euro 6,Manuala,Compacta,Romania,Da,
701,Volkswagen Golf 1.9 TDI Comfortline,4890,Volkswagen,Golf,2009,213 126 km,Diesel,105 CP,1 896 cm3,Fata,Euro 5,Manuala,Masina mica,,Da,Da
702,Volkswagen Passat Variant 2.0 TDI (BlueMotion Technology) Highline,14290,Volkswagen,Passat,2020,179 900 km,Diesel,150 CP,1 968 cm3,,Euro 6,Manuala,Combi,Germania,Da,Da
703,Audi A4 35 TDI S tronic S Line,20390,Audi,A4,2021,158 600 km,Diesel,163 CP,1 968 cm3,,,Automata,Sedan,,,
704,Renault Kadjar 1.5 DCI EDC Intens,15000,Renault,Kadjar,2016,160 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Automata,SUV,Olanda,,Da
705,Audi A1 1.6 TDI Sportback Attraction,7490,Audi,A1,2013,167 120 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,Da
706,Ford Mondeo 2.0 TDCi Business,7500,Ford,Mondeo,2016,300 000 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
707,Fiat Tipo,18354,Fiat,Tipo,2020,1 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,,Da,Da
708,Ford Kuga 2.0L TDCi DPF Titanium,7790,Ford,Kuga,2009,221 327 km,Diesel,136 CP,1 997 cm3,4x4 (automat),Euro 5,Manuala,SUV,,Da,Da
709,Audi A4 1.9 TDI,3800,Audi,A4,2006,221 000 km,Diesel,115 CP,1 896 cm3,,,Manuala,Sedan,,,
710,Mercedes-Benz GLE,55500,Mercedes-Benz,GLE,2020,139 447 km,Diesel,272 CP,2 925 cm3,,,Automata,SUV,,,Da
711,Dacia Spring Cargo Electric 45 (33kW),9800,Dacia,Spring,2022,19 000 km,Electric,45 CP,,Fata,,Automata,Masina de oras,,,
712,Land Rover Range Rover Evoque,15990,Land Rover,Range Rover Evoque,2012,154 900 km,Diesel,190 CP,2 179 cm3,4x4 (automat),Euro 5,Automata,SUV,,Da,Da
713,Toyota Camry 2.5 Hybrid Business,40488,Toyota,Camry,2023,9 000 km,Hibrid,178 CP,2 487 cm3,Fata,Euro 6d,Automata,Sedan,Romania,,
714,Skoda Fabia 1.4 TDI Classic,3199,Skoda,Fabia,2009,250 087 km,Diesel,80 CP,1 422 cm3,Fata,Euro 4,Manuala,Compacta,Franta,,Da
715,Bentley Bentayga,344900,Bentley,Bentayga,2023,4 500 km,Benzina,550 CP,3 996 cm3,4x4 (automat),Euro 6d,Automata,SUV,Romania,,
716,Mercedes-Benz GLC Coupe 250 d 4MATIC,42349,Mercedes-Benz,GLC Coupe,2017,63 195 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6d,Automata,Coupe,Romania,,
717,Fiat 500 1.2 8V Lounge,6300,Fiat,500,2014,93 000 km,Benzina,69 CP,1 242 cm3,,,Manuala,Masina de oras,,,
718,BMW X5 xDrive40i,63000,BMW,X5,2019,88 000 km,Benzina,340 CP,2 998 cm3,4x4 (automat),,Automata,SUV,,,
719,BMW Seria 2 218i Gran Coupe Aut. M Sport,23990,BMW,Seria 2,2020,160 000 km,Benzina,140 CP,1 499 cm3,Fata,Euro 6d-Temp,Automata,Sedan,Germania,,Da
720,BMW X3,14490,BMW,X3,2011,220 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
721,Nissan Juke,7750,Nissan,Juke,2013,221 000 km,Diesel,110 CP,1 461 cm3,,,Manuala,SUV,,,
722,Toyota Land Cruiser 3.0 TD-4D Aut Executive,15000,Toyota,Land Cruiser,2008,351 000 km,Diesel,173 CP,2 982 cm3,4x4 (automat),,Automata,SUV,,,Da
723,Audi A6 Avant 2.0 TDI DPF multitronic,12800,Audi,A6,2014,322 000 km,Diesel,177 CP,1 968 cm3,,,Automata,Combi,,,
724,BMW Seria 5,3900,BMW,Seria 5,2004,246 000 km,Diesel,177 CP,2 497 cm3,Spate,,Automata,Sedan,,,
725,Audi Q8,66730,Audi,Q8,2019,97 322 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
726,Land Rover Range Rover Evoque,33490,Land Rover,Range Rover Evoque,2019,90 870 km,Diesel,180 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
727,Hyundai i20,4000,Hyundai,i20,2010,204 000 km,Benzina,78 CP,1 248 cm3,Fata,,Manuala,Masina de oras,Germania,,Da
728,Mercedes-Benz GLA 250 4MATIC Aut.,53485,Mercedes-Benz,GLA,2023,10 km,Benzina,224 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
729,Volkswagen T-ROC 2.0 TDI DSG Style,19990,Volkswagen,T-ROC,2020,184 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Franta,Da,Da
730,Renault Kadjar Energy dCi 130 LIMITED,12250,Renault,Kadjar,2016,180 000 km,Diesel,130 CP,1 598 cm3,Fata,Euro 6,Manuala,SUV,Italia,,
731,Volkswagen Tiguan,10690,Volkswagen,Tiguan,2013,170 000 km,Benzina,160 CP,1 390 cm3,4x4 (manual),Euro 5,Manuala,SUV,Germania,Da,Da
732,Toyota Land Cruiser,8500,Toyota,Land Cruiser,1999,369 000 km,Diesel,125 CP,3 000 cm3,4x4 (automat),,Manuala,SUV,,,Da
733,BMW Seria 3 320d,5300,BMW,Seria 3,2008,280 000 km,Diesel,177 CP,1 995 cm3,Spate,Euro 5,Manuala,Masina de oras,Germania,,
734,Opel Astra 1.6 Cosmo,3450,Opel,Astra,2009,218 000 km,Benzina,116 CP,1 598 cm3,,,Manuala,Combi,,,
735,Opel Astra 1.4 Turbo Cosmo,5700,Opel,Astra,2011,188 000 km,Benzina,140 CP,1 364 cm3,,,Manuala,Combi,,,
736,Mercedes-Benz CLS 400 d 4Matic 9G-TRONIC AMG Line,55000,Mercedes-Benz,CLS,2020,121 000 km,Diesel,340 CP,2 925 cm3,4x4 (manual),Euro 6,Automata,Coupe,Germania,Da,Da
737,Hyundai Santa Fe 2.2 DSL VGT 7 SEATS 4WD FULL,3900,Hyundai,Santa Fe,2007,213 998 km,Diesel,150 CP,2 188 cm3,4x4 (manual),Euro 4,Manuala,SUV,Romania,Da,Da
738,Audi A1 1.4 TDI (ultra) Sportback,10980,Audi,A1,2018,173 600 km,Diesel,90 CP,1 422 cm3,Fata,Euro 6,Manuala,Masina mica,Olanda,,Da
739,Peugeot 3008 1.5 BlueHDI S&S EAT8 Allure,21490,Peugeot,3008,2018,135 200 km,Diesel,130 CP,1 499 cm3,Fata,Euro 6b,Automata,SUV,Germania,,Da
740,Dacia Duster,5999,Dacia,Duster,2013,126 000 km,Benzina,105 CP,1 598 cm3,,Euro 5,Manuala,SUV,Belgia,Da,Da
741,Skoda Octavia Combi Diesel 1.6 TDI DSG Style,11721,Skoda,Octavia,2018,224 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Belgia,,Da
742,Hyundai Santa Fe 2.2 DSL VGT 7 SEATS 4WD FULL,3900,Hyundai,Santa Fe,2007,213 998 km,Diesel,150 CP,2 188 cm3,4x4 (manual),Euro 4,Manuala,SUV,Romania,Da,Da
743,Mercedes-Benz C 200 d 9G-TRONIC AMG Line,23980,Mercedes-Benz,C,2017,163 800 km,Diesel,160 CP,1 598 cm3,Spate,Euro 6b,Automata,Sedan,Belgia,,
744,Hyundai ix35 2.0 CRDI High 4WD GLS Aut. Premium+,10900,Hyundai,ix35,2011,129 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Romania,,Da
745,Volkswagen Passat Variant 2.0 TDI BlueMotion Technology DSG Highline,9250,Volkswagen,Passat,2013,210 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
746,Volkswagen up!,6990,Volkswagen,up!,2013,49 700 km,Benzina,75 CP,999 cm3,Fata,Euro 5,Automata,Masina mica,Romania,,
747,Audi A5 Coupe 2.0 TFSI Multitronic,9990,Audi,A5,2011,217 000 km,Benzina,211 CP,1 984 cm3,Fata,Euro 5,Automata,Coupe,,,Da
748,Renault Grand Scenic,3720,Renault,Grand Scenic,2010,219 000 km,Diesel,106 CP,1 461 cm3,Fata,,Manuala,Monovolum,Germania,,
749,Renault Grand Scenic ENERGY dCi 160 EDC BOSE EDITION,14390,Renault,Grand Scenic,2017,120 509 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6,Automata,Monovolum,Germania,Da,Da
750,Volvo XC 60 D3 Kinetic,10990,Volvo,XC 60,2012,279 000 km,Diesel,163 CP,1 984 cm3,Fata,Euro 5,Manuala,SUV,,Da,Da
751,Mercedes-Benz C,7299,Mercedes-Benz,C,2009,226 000 km,Diesel,170 CP,2 148 cm3,,,Manuala,Sedan,,Da,
752,Mercedes-Benz CLA,22500,Mercedes-Benz,CLA,2016,103 500 km,Benzina,156 CP,1 595 cm3,Fata,Euro 6,Automata,Coupe,Romania,,
753,Opel Astra 1.7 CDTI Cosmo,2900,Opel,Astra,2010,212 046 km,Diesel,100 CP,1 686 cm3,Fata,,Manuala,Masina mica,,,
754,Audi A5 2.0 TDI Sportback DPF (clean diesel),17199,Audi,A5,2017,99 000 km,Diesel,150 CP,1 968 cm3,Fata,,Manuala,Sedan,,,
755,Volkswagen Polo 1.2 Comfortline,3200,Volkswagen,Polo,2007,131 461 km,Benzina,60 CP,1 198 cm3,Fata,,Manuala,Masina de oras,,,
756,BMW Seria 4 420d Gran Coupe Sport-Aut. Luxury Line,21000,BMW,Seria 4,2015,160 860 km,Diesel,190 CP,1 995 cm3,Spate,,Automata,Coupe,Olanda,,Da
757,Ford Focus 1.6 TDCi ECOnetic 88g Start-Stopp-System Titanium,6800,Ford,Focus,2012,280 000 km,Diesel,105 CP,1 560 cm3,,,Manuala,Compacta,,,
758,Mazda 6,2000,Mazda,6,2007,162 173 km,Diesel,120 CP,1 998 cm3,Fata,,Manuala,Sedan,,,
759,Dacia Dokker 1.5 dCi 75 CP Ambiance,6800,Dacia,Dokker,2018,195 000 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Monovolum,Romania,Da,Da
760,Mercedes-Benz GLC 250 4Matic 9G-TRONIC Exclusive,26000,Mercedes-Benz,GLC,2019,132 349 km,Benzina,211 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
761,Fiat 500 1.2 8V Anniversario,3999,Fiat,500,2011,115 000 km,Benzina,69 CP,1 242 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,,
762,Fiat Tipo,7999,Fiat,Tipo,2019,60 700 km,Benzina,95 CP,1 368 cm3,Fata,Euro 6d,Manuala,Sedan,Romania,Da,
763,Mercedes-Benz S 400 d 4MATIC Long Aut,126489,Mercedes-Benz,S,2021,23 480 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
764,Mercedes-Benz E 220 d 9G-TRONIC AMG Line,31700,Mercedes-Benz,E,2017,112 000 km,Diesel,194 CP,1 950 cm3,Spate,,Automata,Sedan,Germania,,Da
765,Mazda BT-50 XL-Cab Topland,7699,Mazda,BT-50,2009,271 000 km,Diesel,143 CP,2 499 cm3,4x4 (manual),Euro 4,Manuala,SUV,Germania,,
766,Skoda Octavia 1.6 MPI Classic,1850,Skoda,Octavia,2008,418 000 km,Benzina,102 CP,1 595 cm3,Fata,,Manuala,Compacta,,,
767,Skoda Octavia 1.6 TDI Classic,6350,Skoda,Octavia,2014,403 000 km,Diesel,105 CP,1 598 cm3,,,Manuala,Sedan,,,
768,Volkswagen Golf 1.2 TSI Comfortline,4300,Volkswagen,Golf,2011,217 000 km,Benzina,105 CP,1 197 cm3,,,Manuala,Compacta,,Da,
769,Dacia Sandero 1.5 Blue dCi SL PLUS,8499,Dacia,Sandero,2017,136 000 km,Diesel,75 CP,1 461 cm3,,,Manuala,Compacta,,,
770,Peugeot 5008,34900,Peugeot,5008,2021,64 000 km,Diesel,177 CP,1 997 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
771,Renault 4,5690,Renault,4,2014,167 000 km,Diesel,90 CP,1 490 cm3,,,Manuala,Masina de oras,,,
772,Opel Crossland X 1.2 ECOTEC Start/Stop Enjoy,9500,Opel,Crossland,2020,147 000 km,Benzina,110 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,,Da,
773,BMW Seria 3 320d xDrive DPF Touring Edition Exclusive,7200,BMW,Seria 3,2010,240 000 km,Diesel,184 CP,1 995 cm3,,,Manuala,Combi,,,
774,Volkswagen Transporter,4600,Volkswagen,Transporter,2001,374 300 km,Diesel,102 CP,2 461 cm3,Fata,,Manuala,Monovolum,,,
775,Mercedes-Benz E,3990,Mercedes-Benz,E,2000,249 000 km,Diesel,143 CP,2 148 cm3,Spate,Euro 3,Automata,Sedan,Spania,,
776,Mercedes-Benz A 160,1785,Mercedes-Benz,A,2002,635 000 km,Benzina,102 CP,1 598 cm3,Fata,,Manuala,Compacta,,,
777,Mercedes-Benz GLC Coupe 250 d 4MATIC,38500,Mercedes-Benz,GLC Coupe,2018,143 000 km,Diesel,204 CP,2 143 cm3,4x4 (automat),,Automata,SUV,Romania,,
778,BMW X3 xDrive20d Aut.,29990,BMW,X3,2018,178 000 km,Diesel,190 CP,1 995 cm3,4x4 (manual),Euro 6,Automata,SUV,Franta,Da,
779,Maserati Levante S Q4,35000,Maserati,Levante,2017,147 000 km,Benzina,430 CP,2 979 cm3,4x4 (manual),,Automata,SUV,,,
780,Volkswagen Passat CC 2.0 TDI DSG 4Motion BMT,13950,Volkswagen,Passat CC,2014,152 000 km,Diesel,177 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,Sedan,Germania,,
781,Skoda Octavia,22890,Skoda,Octavia,2020,33 614 km,Benzina,149 CP,1 498 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,Da
782,Rolls-Royce Cullinan Standard,439110,Rolls-Royce,Cullinan,2019,21 000 km,Benzina,571 CP,6 749 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
783,Citroën C3,11378,Citroën,C3,2022,1 km,Benzina,83 CP,1 199 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,Da
784,Citroën Nemo Multispace HDi 75 Attraction,4490,Citroën,Nemo,2013,112 000 km,Diesel,75 CP,1 248 cm3,Fata,Euro 5,Manuala,Compacta,Italia,,Da
785,Skoda Superb 2.0 TDI 4X4 DSG Laurin & Klement,23800,Skoda,Superb,2018,168 990 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,Sedan,,,
786,BMW Seria 5 520i MHEV,40300,BMW,Seria 5,2021,22 848 km,Benzina,184 CP,1 998 cm3,Spate,Euro 6d,Automata,Sedan,Germania,,Da
787,Volkswagen Tiguan 2.0 TSI DSG 4Mot Highline,24029,Volkswagen,Tiguan,2019,129 907 km,Benzina,190 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
788,Mercedes-Benz GLE 450 MHEV 4MATIC,97000,Mercedes-Benz,GLE,2023,2 438 km,Benzina,381 CP,2 999 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
789,Mercedes-Benz B,3750,Mercedes-Benz,B,2007,237 943 km,Diesel,140 CP,1 991 cm3,,,Automata,Masina mica,,,
790,BMW M2 Competition Coupe DKG,56500,BMW,M2,2019,52 500 km,Benzina,410 CP,2 979 cm3,,,Automata,Masina mica,,,
791,Audi R8,149999,Audi,R8,2019,45 000 km,Benzina,620 CP,5 204 cm3,4x4 (automat),Euro 6d-Temp,Automata,Coupe,,,
792,Volvo XC 90 B5 D AWD Geartronic Momentum,31900,Volvo,XC 90,2017,169 950 km,Diesel,235 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Ungaria,,
793,Mercedes-Benz A,18500,Mercedes-Benz,A,2018,100 000 km,Benzina,109 CP,1 595 cm3,,,Manuala,Compacta,Austria,,Da
794,Volkswagen Passat,3300,Volkswagen,Passat,2007,227 159 km,Diesel,130 CP,1 896 cm3,,,Manuala,Compacta,,,
795,Volkswagen Transporter,11500,Volkswagen,Transporter,2012,315 000 km,Diesel,102 CP,1 968 cm3,,,Manuala,Monovolum,,,
796,Hyundai ix35,6950,Hyundai,ix35,2012,296 000 km,Diesel,136 CP,1 995 cm3,,,Manuala,SUV,,,
797,Mercedes-Benz GLE 400 d 4MATIC,111638,Mercedes-Benz,GLE,2022,10 km,Diesel,330 CP,2 925 cm3,4x4 (automat),,Automata,Coupe,,,Da
